uce,start_pos,end_pos,length,snp_count
UCE0003-XCE0003,53799392,53799785,394,122
UCE0003-XCE0003,53901088,53901481,394,130
UCE0003-XCE0003,54133738,54134131,394,129
UCE0003-XCE0003,53807670,53808063,394,125
UCE0003-XCE0003,54050838,54051231,394,116
UCE0003-XCE0003,54104482,54104875,394,103
UCE0003-XCE0003,54095640,54096033,394,109
UCE0003-XCE0003,53754173,53754566,394,122
UCE0003-XCE0003,53730625,53731018,394,0
UCE0003-XCE0003,53968392,53968785,394,124
UCE0003-XCE0003,54065672,54066065,394,130
UCE0003-XCE0003,54126050,54126443,394,111
UCE0003-XCE0003,53994806,53995199,394,131
UCE0003-XCE0003,53964297,53964690,394,119
UCE0003-XCE0003,53731338,53731731,394,0
UCE0003-XCE0003,54091299,54091692,394,126
UCE0003-XCE0003,53763382,53763775,394,132
UCE0003-XCE0003,53936341,53936734,394,116
UCE0003-XCE0003,54056549,54056942,394,120
UCE0003-XCE0003,53853215,53853608,394,122
UCE0003-XCE0003,53960532,53960925,394,116
UCE0003-XCE0003,53779114,53779507,394,111
UCE0003-XCE0003,54074349,54074742,394,125
UCE0003-XCE0003,53729783,53730176,394,0
UCE0003-XCE0003,53733032,53733425,394,0
UCE0003-XCE0003,54084840,54085233,394,124
UCE0003-XCE0003,53757097,53757490,394,99
UCE0003-XCE0003,53772225,53772618,394,120
UCE0003-XCE0003,54065541,54065934,394,125
UCE0003-XCE0003,53834257,53834650,394,116
UCE0003-XCE0003,53899945,53900338,394,99
UCE0003-XCE0003,53786085,53786478,394,125
UCE0003-XCE0003,53988222,53988615,394,126
UCE0003-XCE0003,54043811,54044204,394,123
UCE0003-XCE0003,54155004,54155397,394,108
UCE0003-XCE0003,54150399,54150792,394,139
UCE0003-XCE0003,54063853,54064246,394,110
UCE0003-XCE0003,53905582,53905975,394,146
UCE0003-XCE0003,54017307,54017700,394,114
UCE0003-XCE0003,53830425,53830818,394,117
UCE0003-XCE0003,53927210,53927603,394,134
UCE0003-XCE0003,53926450,53926843,394,137
UCE0003-XCE0003,54090653,54091046,394,124
UCE0003-XCE0003,54085175,54085568,394,122
UCE0003-XCE0003,53831693,53832086,394,111
UCE0003-XCE0003,54112670,54113063,394,105
UCE0003-XCE0003,53737878,53738271,394,174
UCE0003-XCE0003,53823352,53823745,394,115
UCE0003-XCE0003,53899444,53899837,394,98
UCE0003-XCE0003,53876924,53877317,394,124
UCE0003-XCE0003,53862333,53862726,394,108
UCE0003-XCE0003,54111405,54111798,394,117
UCE0003-XCE0003,53786701,53787094,394,116
UCE0003-XCE0003,54011284,54011677,394,114
UCE0003-XCE0003,53811563,53811956,394,117
UCE0003-XCE0003,53829817,53830210,394,148
UCE0003-XCE0003,54095271,54095664,394,126
UCE0003-XCE0003,54111952,54112345,394,111
UCE0003-XCE0003,53900389,53900782,394,116
UCE0003-XCE0003,53768540,53768933,394,105
UCE0003-XCE0003,53719196,53719589,394,0
UCE0003-XCE0003,54015534,54015927,394,135
UCE0003-XCE0003,54034195,54034588,394,108
UCE0003-XCE0003,53963199,53963592,394,108
UCE0003-XCE0003,53904687,53905080,394,101
UCE0003-XCE0003,54131188,54131581,394,110
UCE0003-XCE0003,53901046,53901439,394,126
UCE0003-XCE0003,53997511,53997904,394,123
UCE0003-XCE0003,53870388,53870781,394,100
UCE0003-XCE0003,53749687,53750080,394,120
UCE0003-XCE0003,53994933,53995326,394,125
UCE0003-XCE0003,54082168,54082561,394,134
UCE0003-XCE0003,53812061,53812454,394,99
UCE0003-XCE0003,54047567,54047960,394,123
UCE0003-XCE0003,53983175,53983568,394,93
UCE0003-XCE0003,54016303,54016696,394,119
UCE0003-XCE0003,53794822,53795215,394,128
UCE0003-XCE0003,54087454,54087847,394,121
UCE0003-XCE0003,53709955,53710348,394,0
UCE0003-XCE0003,53743058,53743451,394,127
UCE0003-XCE0003,53947009,53947402,394,112
UCE0003-XCE0003,54128107,54128500,394,130
UCE0003-XCE0003,53879221,53879614,394,112
UCE0003-XCE0003,53741162,53741555,394,130
UCE0003-XCE0003,53736017,53736410,394,117
UCE0003-XCE0003,54002150,54002543,394,130
UCE0003-XCE0003,53788190,53788583,394,129
UCE0003-XCE0003,53917844,53918237,394,107
UCE0003-XCE0003,53840768,53841161,394,113
UCE0003-XCE0003,53831930,53832323,394,107
UCE0003-XCE0003,54099947,54100340,394,120
UCE0003-XCE0003,54115534,54115927,394,139
UCE0003-XCE0003,53848384,53848777,394,130
UCE0003-XCE0003,54136726,54137119,394,113
UCE0003-XCE0003,53745153,53745546,394,129
UCE0003-XCE0003,53735940,53736333,394,111
UCE0003-XCE0003,53741622,53742015,394,110
UCE0003-XCE0003,53712499,53712892,394,0
UCE0003-XCE0003,54068347,54068740,394,127
UCE0003-XCE0003,53862832,53863225,394,117
UCE0003-XCE0003,53968609,53969002,394,126
UCE0003-XCE0003,54044747,54045140,394,123
UCE0003-XCE0003,53981375,53981768,394,120
UCE0003-XCE0003,54049185,54049578,394,119
UCE0003-XCE0003,53707293,53707686,394,0
UCE0003-XCE0003,53903328,53903721,394,134
UCE0003-XCE0003,54052844,54053237,394,111
UCE0003-XCE0003,53776620,53777013,394,122
UCE0003-XCE0003,53935817,53936210,394,99
UCE0003-XCE0003,53851131,53851524,394,119
UCE0003-XCE0003,53970260,53970653,394,124
UCE0003-XCE0003,53748690,53749083,394,123
UCE0003-XCE0003,54137020,54137413,394,120
UCE0003-XCE0003,53868631,53869024,394,108
UCE0003-XCE0003,53811098,53811491,394,109
UCE0003-XCE0003,54035677,54036070,394,117
UCE0003-XCE0003,53946724,53947117,394,114
UCE0003-XCE0003,54131347,54131740,394,109
UCE0003-XCE0003,53873291,53873684,394,127
UCE0003-XCE0003,54037462,54037855,394,128
UCE0003-XCE0003,53740551,53740944,394,107
UCE0003-XCE0003,53948672,53949065,394,121
UCE0003-XCE0003,54059553,54059946,394,132
UCE0003-XCE0003,53753237,53753630,394,138
UCE0003-XCE0003,53934341,53934734,394,112
UCE0003-XCE0003,53975117,53975510,394,119
UCE0003-XCE0003,53989743,53990136,394,122
UCE0003-XCE0003,54144095,54144488,394,120
UCE0003-XCE0003,53955108,53955501,394,126
UCE0003-XCE0003,53930130,53930523,394,122
UCE0003-XCE0003,53970230,53970623,394,129
UCE0003-XCE0003,53997789,53998182,394,125
UCE0003-XCE0003,53822599,53822992,394,104
UCE0003-XCE0003,54116525,54116918,394,109
UCE0003-XCE0003,53940566,53940959,394,114
UCE0003-XCE0003,54152305,54152698,394,146
UCE0003-XCE0003,53864854,53865247,394,125
UCE0003-XCE0003,53924501,53924894,394,99
UCE0003-XCE0003,54011740,54012133,394,113
UCE0003-XCE0003,54131078,54131471,394,114
UCE0003-XCE0003,53788371,53788764,394,121
UCE0003-XCE0003,54062229,54062622,394,117
UCE0003-XCE0003,54130956,54131349,394,128
UCE0003-XCE0003,53837906,53838299,394,113
UCE0003-XCE0003,53712843,53713236,394,0
UCE0003-XCE0003,53902864,53903257,394,116
UCE0003-XCE0003,54018723,54019116,394,125
UCE0003-XCE0003,54008836,54009229,394,122
UCE0003-XCE0003,54058430,54058823,394,116
UCE0003-XCE0003,54025462,54025855,394,115
UCE0003-XCE0003,53834960,53835353,394,117
UCE0003-XCE0003,54140564,54140957,394,125
UCE0003-XCE0003,53994923,53995316,394,123
UCE0003-XCE0003,53703355,53703748,394,0
UCE0003-XCE0003,53733924,53734317,394,0
UCE0003-XCE0003,53820819,53821212,394,153
UCE0003-XCE0003,53820419,53820812,394,119
UCE0003-XCE0003,53765820,53766213,394,172
UCE0003-XCE0003,53860860,53861253,394,115
UCE0003-XCE0003,53958101,53958494,394,114
UCE0003-XCE0003,53732273,53732666,394,0
UCE0003-XCE0003,54054309,54054702,394,118
UCE0003-XCE0003,53834045,53834438,394,103
UCE0003-XCE0003,53786475,53786868,394,117
UCE0003-XCE0003,54152983,54153376,394,122
UCE0003-XCE0003,54152984,54153377,394,122
UCE0003-XCE0003,53865553,53865946,394,123
UCE0003-XCE0003,54011476,54011869,394,120
UCE0003-XCE0003,53837538,53837931,394,87
UCE0003-XCE0003,54055634,54056027,394,117
UCE0003-XCE0003,53799259,53799652,394,135
UCE0003-XCE0003,53899587,53899980,394,92
UCE0003-XCE0003,53904392,53904785,394,98
UCE0003-XCE0003,53989156,53989549,394,124
UCE0003-XCE0003,53720990,53721383,394,0
UCE0003-XCE0003,53946772,53947165,394,123
UCE0003-XCE0003,54064846,54065239,394,114
UCE0003-XCE0003,54104779,54105172,394,119
UCE0003-XCE0003,54056676,54057069,394,112
UCE0003-XCE0003,54041162,54041555,394,113
UCE0003-XCE0003,53886977,53887370,394,124
UCE0003-XCE0003,53922025,53922418,394,124
UCE0003-XCE0003,54033043,54033436,394,107
UCE0003-XCE0003,53761754,53762147,394,111
UCE0003-XCE0003,53717862,53718255,394,0
UCE0003-XCE0003,53840279,53840672,394,121
UCE0003-XCE0003,54024372,54024765,394,119
UCE0003-XCE0003,53901105,53901498,394,131
UCE0003-XCE0003,53716356,53716749,394,0
UCE0003-XCE0003,53940806,53941199,394,135
UCE0003-XCE0003,54025029,54025422,394,135
UCE0003-XCE0003,53792385,53792778,394,110
UCE0003-XCE0003,53780131,53780524,394,117
UCE0003-XCE0003,54016370,54016763,394,113
UCE0003-XCE0003,54117656,54118049,394,108
UCE0003-XCE0003,53818626,53819019,394,111
UCE0003-XCE0003,54094042,54094435,394,108
UCE0003-XCE0003,53763527,53763920,394,111
UCE0003-XCE0003,54012164,54012557,394,113
UCE0003-XCE0003,53968478,53968871,394,127
UCE0003-XCE0003,54090569,54090962,394,119
UCE0003-XCE0003,53821922,53822315,394,129
UCE0003-XCE0003,53739752,53740145,394,116
UCE0003-XCE0003,53705581,53705974,394,0
UCE0003-XCE0003,53767933,53768326,394,108
UCE0003-XCE0003,53909887,53910280,394,111
UCE0003-XCE0003,54016558,54016951,394,112
UCE0003-XCE0003,54084879,54085272,394,125
UCE0003-XCE0003,54056693,54057086,394,110
UCE0003-XCE0003,54075973,54076366,394,177
UCE0003-XCE0003,53992897,53993290,394,112
UCE0003-XCE0003,54081334,54081727,394,100
UCE0003-XCE0003,53717573,53717966,394,0
UCE0003-XCE0003,53811514,53811907,394,109
UCE0003-XCE0003,53906075,53906468,394,119
UCE0003-XCE0003,54087447,54087840,394,120
UCE0003-XCE0003,53746591,53746984,394,127
UCE0003-XCE0003,54085129,54085522,394,124
UCE0003-XCE0003,53832942,53833335,394,97
UCE0003-XCE0003,54125493,54125886,394,109
UCE0003-XCE0003,53930719,53931112,394,133
UCE0003-XCE0003,53849372,53849765,394,159
UCE0003-XCE0003,54061654,54062047,394,113
UCE0003-XCE0003,53984383,53984776,394,132
UCE0003-XCE0003,53773780,53774173,394,120
UCE0003-XCE0003,53734774,53735167,394,0
UCE0003-XCE0003,53822737,53823130,394,107
UCE0003-XCE0003,53886730,53887123,394,137
UCE0003-XCE0003,53770363,53770756,394,108
UCE0003-XCE0003,54000183,54000576,394,111
UCE0003-XCE0003,53758686,53759079,394,121
UCE0003-XCE0003,53852395,53852788,394,105
UCE0003-XCE0003,54106681,54107074,394,108
UCE0003-XCE0003,53931480,53931873,394,94
UCE0003-XCE0003,54039490,54039883,394,120
UCE0003-XCE0003,53795979,53796372,394,113
UCE0003-XCE0003,53760410,53760803,394,108
UCE0003-XCE0003,53815312,53815705,394,104
UCE0003-XCE0003,53803432,53803825,394,123
UCE0003-XCE0003,54046307,54046700,394,126
UCE0003-XCE0003,53729825,53730218,394,0
UCE0003-XCE0003,53703022,53703415,394,0
UCE0003-XCE0003,54060788,54061181,394,113
UCE0003-XCE0003,54003394,54003787,394,126
UCE0003-XCE0003,54140785,54141178,394,113
UCE0003-XCE0003,54137115,54137508,394,113
UCE0003-XCE0003,53713202,53713595,394,0
UCE0003-XCE0003,54052405,54052798,394,119
UCE0003-XCE0003,53742772,53743165,394,113
UCE0003-XCE0003,53946382,53946775,394,120
UCE0003-XCE0003,54132828,54133221,394,118
UCE0003-XCE0003,53983356,53983749,394,111
UCE0003-XCE0003,54144387,54144780,394,134
UCE0003-XCE0003,54009511,54009904,394,123
UCE0003-XCE0003,53857944,53858337,394,125
UCE0003-XCE0003,54003684,54004077,394,142
UCE0003-XCE0003,54145313,54145706,394,126
UCE0003-XCE0003,54071720,54072113,394,101
UCE0003-XCE0003,53843692,53844085,394,113
UCE0003-XCE0003,53779653,53780046,394,128
UCE0003-XCE0003,54153477,54153870,394,99
UCE0003-XCE0003,53706404,53706797,394,0
UCE0003-XCE0003,53855299,53855692,394,101
UCE0003-XCE0003,53812754,53813147,394,117
UCE0003-XCE0003,54037917,54038310,394,120
UCE0003-XCE0003,54067762,54068155,394,108
UCE0003-XCE0003,53745757,53746150,394,112
UCE0003-XCE0003,53746223,53746616,394,107
UCE0003-XCE0003,53844636,53845029,394,116
UCE0003-XCE0003,54059907,54060300,394,109
UCE0003-XCE0003,54004050,54004443,394,144
UCE0003-XCE0003,54031580,54031973,394,120
UCE0003-XCE0003,53817778,53818171,394,124
UCE0003-XCE0003,54010103,54010496,394,118
UCE0003-XCE0003,54006334,54006727,394,130
UCE0003-XCE0003,54018142,54018535,394,127
UCE0003-XCE0003,54125424,54125817,394,112
UCE0003-XCE0003,54095894,54096287,394,118
UCE0003-XCE0003,53715052,53715445,394,0
UCE0003-XCE0003,53954328,53954721,394,124
UCE0003-XCE0003,53989750,53990143,394,122
UCE0003-XCE0003,54043164,54043557,394,111
UCE0003-XCE0003,54027831,54028224,394,118
UCE0003-XCE0003,54063770,54064163,394,110
UCE0003-XCE0003,54148601,54148994,394,127
UCE0003-XCE0003,53999866,54000259,394,133
UCE0003-XCE0003,53764129,53764522,394,110
UCE0003-XCE0003,53809343,53809736,394,109
UCE0003-XCE0003,53932822,53933215,394,109
UCE0003-XCE0003,53797570,53797963,394,116
UCE0003-XCE0003,53783577,53783970,394,115
UCE0003-XCE0003,54115401,54115794,394,139
UCE0003-XCE0003,53848631,53849024,394,136
UCE0003-XCE0003,54140458,54140851,394,135
UCE0003-XCE0003,53753148,53753541,394,141
UCE0003-XCE0003,54033265,54033658,394,109
UCE0003-XCE0003,53860926,53861319,394,120
UCE0003-XCE0003,53892191,53892584,394,106
UCE0003-XCE0003,53750441,53750834,394,107
UCE0003-XCE0003,53842154,53842547,394,125
UCE0003-XCE0003,53898124,53898517,394,117
UCE0003-XCE0003,53882741,53883134,394,108
UCE0003-XCE0003,53747747,53748140,394,100
UCE0003-XCE0003,54018166,54018559,394,129
UCE0003-XCE0003,54055998,54056391,394,115
UCE0003-XCE0003,54104184,54104577,394,108
UCE0003-XCE0003,54082893,54083286,394,125
UCE0003-XCE0003,53777452,53777845,394,112
UCE0003-XCE0003,54093552,54093945,394,118
UCE0003-XCE0003,53955633,53956026,394,118
UCE0003-XCE0003,54153554,54153947,394,107
UCE0003-XCE0003,53905292,53905685,394,117
UCE0003-XCE0003,53830736,53831129,394,119
UCE0003-XCE0003,54099516,54099909,394,94
UCE0003-XCE0003,53916104,53916497,394,120
UCE0003-XCE0003,54056271,54056664,394,108
UCE0003-XCE0003,53817781,53818174,394,125
UCE0003-XCE0003,53873912,53874305,394,126
UCE0003-XCE0003,54034416,54034809,394,108
UCE0003-XCE0003,54019918,54020311,394,134
UCE0003-XCE0003,54101529,54101922,394,112
UCE0003-XCE0003,53850802,53851195,394,126
UCE0003-XCE0003,53862384,53862777,394,96
UCE0003-XCE0003,54103209,54103602,394,99
UCE0003-XCE0003,54122292,54122685,394,125
UCE0003-XCE0003,54055951,54056344,394,117
UCE0003-XCE0003,53861125,53861518,394,129
UCE0003-XCE0003,53763029,53763422,394,131
UCE0003-XCE0003,53890504,53890897,394,113
UCE0003-XCE0003,53850355,53850748,394,140
UCE0003-XCE0003,53927365,53927758,394,135
UCE0003-XCE0003,54062366,54062759,394,131
UCE0003-XCE0003,53747707,53748100,394,107
UCE0003-XCE0003,54093812,54094205,394,127
UCE0003-XCE0003,53845215,53845608,394,119
UCE0003-XCE0003,53930193,53930586,394,124
UCE0003-XCE0003,54136183,54136576,394,93
UCE0003-XCE0003,53814839,53815232,394,100
UCE0003-XCE0003,53850272,53850665,394,125
UCE0003-XCE0003,53865396,53865789,394,109
UCE0003-XCE0003,53865212,53865605,394,111
UCE0003-XCE0003,54084148,54084541,394,104
UCE0003-XCE0003,53836881,53837274,394,102
UCE0003-XCE0003,53814549,53814942,394,102
UCE0003-XCE0003,53995798,53996191,394,132
UCE0003-XCE0003,53730358,53730751,394,0
UCE0003-XCE0003,53960910,53961303,394,111
UCE0003-XCE0003,53868509,53868902,394,105
UCE0003-XCE0003,54030395,54030788,394,115
UCE0003-XCE0003,53900554,53900947,394,97
UCE0003-XCE0003,54037796,54038189,394,111
UCE0003-XCE0003,53791647,53792040,394,104
UCE0003-XCE0003,54064918,54065311,394,114
UCE0003-XCE0003,53715220,53715613,394,0
UCE0003-XCE0003,53726877,53727270,394,0
UCE0003-XCE0003,54047825,54048218,394,107
UCE0003-XCE0003,53966497,53966890,394,103
UCE0003-XCE0003,53944031,53944424,394,126
UCE0003-XCE0003,53953229,53953622,394,125
UCE0003-XCE0003,53967068,53967461,394,97
UCE0003-XCE0003,53952870,53953263,394,112
UCE0003-XCE0003,54143769,54144162,394,120
UCE0003-XCE0003,54102169,54102562,394,119
UCE0003-XCE0003,53735763,53736156,394,78
UCE0003-XCE0003,54059282,54059675,394,127
UCE0003-XCE0003,54093921,54094314,394,111
UCE0003-XCE0003,53919648,53920041,394,120
UCE0003-XCE0003,53722009,53722402,394,0
UCE0003-XCE0003,53796915,53797308,394,134
UCE0003-XCE0003,54140021,54140414,394,113
UCE0003-XCE0003,53797021,53797414,394,127
UCE0003-XCE0003,53887479,53887872,394,133
UCE0003-XCE0003,53782217,53782610,394,135
UCE0003-XCE0003,54109821,54110214,394,138
UCE0003-XCE0003,53957477,53957870,394,131
UCE0003-XCE0003,54008149,54008542,394,102
UCE0003-XCE0003,54105291,54105684,394,126
UCE0003-XCE0003,53764792,53765185,394,107
UCE0003-XCE0003,53744422,53744815,394,134
UCE0003-XCE0003,53797253,53797646,394,116
UCE0003-XCE0003,53790382,53790775,394,95
UCE0003-XCE0003,53919069,53919462,394,112
UCE0003-XCE0003,53941742,53942135,394,111
UCE0003-XCE0003,53720958,53721351,394,0
UCE0003-XCE0003,53809811,53810204,394,124
UCE0003-XCE0003,53929850,53930243,394,113
UCE0003-XCE0003,54151199,54151592,394,117
UCE0003-XCE0003,53913663,53914056,394,132
UCE0003-XCE0003,53971724,53972117,394,121
UCE0003-XCE0003,53963453,53963846,394,128
UCE0003-XCE0003,53755800,53756193,394,114
UCE0003-XCE0003,53994149,53994542,394,136
UCE0003-XCE0003,54144644,54145037,394,126
UCE0003-XCE0003,53771672,53772065,394,131
UCE0003-XCE0003,54149220,54149613,394,111
UCE0003-XCE0003,54088427,54088820,394,130
UCE0003-XCE0003,53976544,53976937,394,123
UCE0003-XCE0003,53997908,53998301,394,106
UCE0003-XCE0003,54039855,54040248,394,100
UCE0003-XCE0003,53950156,53950549,394,134
UCE0003-XCE0003,54107673,54108066,394,144
UCE0003-XCE0003,53899076,53899469,394,112
UCE0003-XCE0003,54065520,54065913,394,113
UCE0003-XCE0003,54119975,54120368,394,120
UCE0003-XCE0003,53815916,53816309,394,113
UCE0003-XCE0003,53716349,53716742,394,0
UCE0003-XCE0003,54043021,54043414,394,117
UCE0003-XCE0003,53885443,53885836,394,124
UCE0003-XCE0003,53974145,53974538,394,122
UCE0003-XCE0003,53893652,53894045,394,115
UCE0003-XCE0003,53904978,53905371,394,98
UCE0003-XCE0003,53981688,53982081,394,96
UCE0003-XCE0003,54105108,54105501,394,125
UCE0003-XCE0003,54047610,54048003,394,124
UCE0003-XCE0003,53937626,53938019,394,127
UCE0003-XCE0003,53709322,53709715,394,0
UCE0003-XCE0003,53725918,53726311,394,0
UCE0003-XCE0003,53958681,53959074,394,117
UCE0003-XCE0003,54007623,54008016,394,109
UCE0003-XCE0003,54120883,54121276,394,115
UCE0003-XCE0003,53751749,53752142,394,110
UCE0003-XCE0003,54084748,54085141,394,115
UCE0003-XCE0003,53802917,53803310,394,119
UCE0003-XCE0003,53880470,53880863,394,128
UCE0003-XCE0003,53729363,53729756,394,0
UCE0003-XCE0003,54125901,54126294,394,119
UCE0003-XCE0003,53948311,53948704,394,129
UCE0003-XCE0003,54000302,54000695,394,106
UCE0003-XCE0003,53993295,53993688,394,109
UCE0003-XCE0003,54144804,54145197,394,108
UCE0003-XCE0003,53961215,53961608,394,120
UCE0003-XCE0003,53858730,53859123,394,108
UCE0003-XCE0003,53830289,53830682,394,129
UCE0003-XCE0003,53857846,53858239,394,149
UCE0003-XCE0003,54077947,54078340,394,83
UCE0003-XCE0003,53784208,53784601,394,132
UCE0003-XCE0003,53812308,53812701,394,101
UCE0003-XCE0003,54117055,54117448,394,105
UCE0003-XCE0003,53987630,53988023,394,122
UCE0003-XCE0003,53983776,53984169,394,173
UCE0003-XCE0003,53779348,53779741,394,113
UCE0003-XCE0003,54076117,54076510,394,185
UCE0003-XCE0003,54036490,54036883,394,127
UCE0003-XCE0003,54138758,54139151,394,114
UCE0003-XCE0003,54145106,54145499,394,98
UCE0003-XCE0003,54111724,54112117,394,104
UCE0003-XCE0003,53848926,53849319,394,143
UCE0003-XCE0003,53753549,53753942,394,130
UCE0003-XCE0003,54029333,54029726,394,123
UCE0003-XCE0003,54141633,54142026,394,125
UCE0003-XCE0003,53874938,53875331,394,119
UCE0003-XCE0003,53803788,53804181,394,106
UCE0003-XCE0003,53807363,53807756,394,119
UCE0003-XCE0003,54137264,54137657,394,107
UCE0003-XCE0003,53858838,53859231,394,104
UCE0003-XCE0003,53907835,53908228,394,106
UCE0003-XCE0003,54085529,54085922,394,119
UCE0003-XCE0003,54126033,54126426,394,116
UCE0003-XCE0003,53703873,53704266,394,0
UCE0003-XCE0003,53984139,53984532,394,123
UCE0003-XCE0003,53747395,53747788,394,132
UCE0003-XCE0003,53981826,53982219,394,110
UCE0003-XCE0003,53952924,53953317,394,105
UCE0003-XCE0003,54034855,54035248,394,106
UCE0003-XCE0003,53987247,53987640,394,111
UCE0003-XCE0003,53891194,53891587,394,126
UCE0003-XCE0003,53942758,53943151,394,121
UCE0003-XCE0003,54032924,54033317,394,114
UCE0003-XCE0003,53946642,53947035,394,115
UCE0003-XCE0003,53948477,53948870,394,120
UCE0003-XCE0003,53702534,53702927,394,0
UCE0003-XCE0003,53989622,53990015,394,126
UCE0003-XCE0003,53957063,53957456,394,120
UCE0003-XCE0003,53934343,53934736,394,112
UCE0003-XCE0003,53979894,53980287,394,113
UCE0003-XCE0003,54059149,54059542,394,125
UCE0003-XCE0003,53757830,53758223,394,115
UCE0003-XCE0003,54111893,54112286,394,111
UCE0003-XCE0003,54057719,54058112,394,107
UCE0003-XCE0003,53897455,53897848,394,105
UCE0003-XCE0003,54014195,54014588,394,123
UCE0003-XCE0003,54103520,54103913,394,107
UCE0003-XCE0003,53981892,53982285,394,112
UCE0003-XCE0003,54107260,54107653,394,115
UCE0003-XCE0003,54142073,54142466,394,105
UCE0003-XCE0003,53949389,53949782,394,117
UCE0003-XCE0003,54136409,54136802,394,119
UCE0003-XCE0003,53817154,53817547,394,150
UCE0003-XCE0003,54043710,54044103,394,125
UCE0003-XCE0003,53960382,53960775,394,129
UCE0003-XCE0003,53915247,53915640,394,127
UCE0003-XCE0003,54044685,54045078,394,126
UCE0003-XCE0003,53832097,53832490,394,112
UCE0003-XCE0003,53964547,53964940,394,109
UCE0003-XCE0003,54113243,54113636,394,136
UCE0003-XCE0003,54056677,54057070,394,112
UCE0003-XCE0003,53744192,53744585,394,149
UCE0003-XCE0003,53812216,53812609,394,100
UCE0003-XCE0003,53707540,53707933,394,0
UCE0003-XCE0003,53945836,53946229,394,106
UCE0003-XCE0003,54123165,54123558,394,94
UCE0003-XCE0003,54053282,54053675,394,132
UCE0003-XCE0003,54053311,54053704,394,127
UCE0003-XCE0003,53988278,53988671,394,128
