uce,start_pos,end_pos,length,snp_count
UCE0010-XCE0010,53836951,53837160,210,52
UCE0010-XCE0010,53997411,53997620,210,59
UCE0010-XCE0010,54062179,54062388,210,58
UCE0010-XCE0010,53851289,53851498,210,64
UCE0010-XCE0010,53843168,53843377,210,60
UCE0010-XCE0010,53810900,53811109,210,62
UCE0010-XCE0010,53972922,53973131,210,63
UCE0010-XCE0010,54099924,54100133,210,68
UCE0010-XCE0010,53965694,53965903,210,67
UCE0010-XCE0010,54000090,54000299,210,64
UCE0010-XCE0010,54003959,54004168,210,64
UCE0010-XCE0010,53919796,53920005,210,63
UCE0010-XCE0010,54058908,54059117,210,49
UCE0010-XCE0010,53834614,53834823,210,59
UCE0010-XCE0010,54049232,54049441,210,61
UCE0010-XCE0010,53966875,53967084,210,49
UCE0010-XCE0010,53916449,53916658,210,63
UCE0010-XCE0010,53775811,53776020,210,71
UCE0010-XCE0010,53759718,53759927,210,62
UCE0010-XCE0010,53995363,53995572,210,58
UCE0010-XCE0010,54107894,54108103,210,79
UCE0010-XCE0010,53821744,53821953,210,55
UCE0010-XCE0010,53755770,53755979,210,54
UCE0010-XCE0010,53886862,53887071,210,72
UCE0010-XCE0010,53923798,53924007,210,47
UCE0010-XCE0010,54093232,54093441,210,65
UCE0010-XCE0010,54153255,54153464,210,67
UCE0010-XCE0010,54045122,54045331,210,61
UCE0010-XCE0010,54143435,54143644,210,68
UCE0010-XCE0010,53745872,53746081,210,61
UCE0010-XCE0010,53992131,53992340,210,72
UCE0010-XCE0010,54138692,54138901,210,55
UCE0010-XCE0010,53856487,53856696,210,56
UCE0010-XCE0010,53828707,53828916,210,55
UCE0010-XCE0010,53769517,53769726,210,48
UCE0010-XCE0010,53887311,53887520,210,71
UCE0010-XCE0010,53849127,53849336,210,68
UCE0010-XCE0010,53999306,53999515,210,60
UCE0010-XCE0010,54075081,54075290,210,73
UCE0010-XCE0010,53877814,53878023,210,64
UCE0010-XCE0010,54055404,54055613,210,79
UCE0010-XCE0010,53998744,53998953,210,60
UCE0010-XCE0010,53815861,53816070,210,58
UCE0010-XCE0010,53987600,53987809,210,67
UCE0010-XCE0010,53708355,53708564,210,0
UCE0010-XCE0010,53891963,53892172,210,60
UCE0010-XCE0010,54150512,54150721,210,68
UCE0010-XCE0010,53981343,53981552,210,74
UCE0010-XCE0010,53879901,53880110,210,59
UCE0010-XCE0010,53920168,53920377,210,55
UCE0010-XCE0010,53757118,53757327,210,45
UCE0010-XCE0010,53862155,53862364,210,102
UCE0010-XCE0010,53770251,53770460,210,63
UCE0010-XCE0010,53707676,53707885,210,0
UCE0010-XCE0010,53993821,53994030,210,53
UCE0010-XCE0010,53749677,53749886,210,60
UCE0010-XCE0010,53840717,53840926,210,59
UCE0010-XCE0010,53819257,53819466,210,64
UCE0010-XCE0010,53989559,53989768,210,58
UCE0010-XCE0010,53973611,53973820,210,69
UCE0010-XCE0010,54053235,54053444,210,71
UCE0010-XCE0010,53897797,53898006,210,66
UCE0010-XCE0010,54039151,54039360,210,58
UCE0010-XCE0010,53735364,53735573,210,0
UCE0010-XCE0010,53937412,53937621,210,66
UCE0010-XCE0010,53772989,53773198,210,68
UCE0010-XCE0010,54022140,54022349,210,72
UCE0010-XCE0010,53813646,53813855,210,60
UCE0010-XCE0010,53983593,53983802,210,56
UCE0010-XCE0010,53901439,53901648,210,68
UCE0010-XCE0010,53885750,53885959,210,68
UCE0010-XCE0010,53846480,53846689,210,57
UCE0010-XCE0010,53998325,53998534,210,67
UCE0010-XCE0010,53793561,53793770,210,83
UCE0010-XCE0010,54073060,54073269,210,63
UCE0010-XCE0010,53962355,53962564,210,50
UCE0010-XCE0010,54112487,54112696,210,58
UCE0010-XCE0010,53896461,53896670,210,64
UCE0010-XCE0010,54056321,54056530,210,49
UCE0010-XCE0010,53725230,53725439,210,0
UCE0010-XCE0010,54112691,54112900,210,60
UCE0010-XCE0010,53743434,53743643,210,52
UCE0010-XCE0010,53787627,53787836,210,58
UCE0010-XCE0010,53856143,53856352,210,73
UCE0010-XCE0010,53841471,53841680,210,48
UCE0010-XCE0010,54130499,54130708,210,54
UCE0010-XCE0010,53781779,53781988,210,64
UCE0010-XCE0010,53987328,53987537,210,52
UCE0010-XCE0010,53938600,53938809,210,61
UCE0010-XCE0010,54021482,54021691,210,79
UCE0010-XCE0010,54015510,54015719,210,82
UCE0010-XCE0010,54015456,54015665,210,73
UCE0010-XCE0010,54099754,54099963,210,49
UCE0010-XCE0010,54013820,54014029,210,62
UCE0010-XCE0010,54118721,54118930,210,61
UCE0010-XCE0010,54115872,54116081,210,59
UCE0010-XCE0010,54059148,54059357,210,64
UCE0010-XCE0010,53899443,53899652,210,59
UCE0010-XCE0010,53722481,53722690,210,0
UCE0010-XCE0010,53771528,53771737,210,69
UCE0010-XCE0010,54098162,54098371,210,47
UCE0010-XCE0010,53737837,53738046,210,84
UCE0010-XCE0010,53742538,53742747,210,66
UCE0010-XCE0010,53802720,53802929,210,59
UCE0010-XCE0010,54122936,54123145,210,68
UCE0010-XCE0010,53822450,53822659,210,73
UCE0010-XCE0010,53858784,53858993,210,56
UCE0010-XCE0010,54108962,54109171,210,49
UCE0010-XCE0010,53841628,53841837,210,48
UCE0010-XCE0010,54048256,54048465,210,70
UCE0010-XCE0010,54043815,54044024,210,67
UCE0010-XCE0010,54101218,54101427,210,58
UCE0010-XCE0010,54096264,54096473,210,74
UCE0010-XCE0010,53726447,53726656,210,0
UCE0010-XCE0010,53971322,53971531,210,65
UCE0010-XCE0010,53703520,53703729,210,0
UCE0010-XCE0010,53714359,53714568,210,0
UCE0010-XCE0010,54091853,54092062,210,63
UCE0010-XCE0010,53740071,53740280,210,50
UCE0010-XCE0010,54154343,54154552,210,62
UCE0010-XCE0010,53808147,53808356,210,61
UCE0010-XCE0010,53841914,53842123,210,59
UCE0010-XCE0010,53996766,53996975,210,54
UCE0010-XCE0010,53726664,53726873,210,0
UCE0010-XCE0010,54148105,54148314,210,71
UCE0010-XCE0010,53964617,53964826,210,54
UCE0010-XCE0010,54036165,54036374,210,72
UCE0010-XCE0010,53735015,53735224,210,0
UCE0010-XCE0010,53907424,53907633,210,42
UCE0010-XCE0010,53914188,53914397,210,77
UCE0010-XCE0010,53707955,53708164,210,0
UCE0010-XCE0010,53964541,53964750,210,55
UCE0010-XCE0010,54109808,54110017,210,83
UCE0010-XCE0010,53925635,53925844,210,67
UCE0010-XCE0010,54004158,54004367,210,83
UCE0010-XCE0010,53761551,53761760,210,63
UCE0010-XCE0010,53861871,53862080,210,57
UCE0010-XCE0010,53981988,53982197,210,59
UCE0010-XCE0010,53919258,53919467,210,61
UCE0010-XCE0010,54007137,54007346,210,58
UCE0010-XCE0010,53898043,53898252,210,66
UCE0010-XCE0010,54039036,54039245,210,55
UCE0010-XCE0010,54078485,54078694,210,50
UCE0010-XCE0010,53904414,53904623,210,56
UCE0010-XCE0010,53760013,53760222,210,60
UCE0010-XCE0010,54111513,54111722,210,56
UCE0010-XCE0010,53893642,53893851,210,55
UCE0010-XCE0010,54096639,54096848,210,61
UCE0010-XCE0010,53889438,53889647,210,83
UCE0010-XCE0010,54106771,54106980,210,53
UCE0010-XCE0010,54050474,54050683,210,74
UCE0010-XCE0010,54059438,54059647,210,70
UCE0010-XCE0010,54153453,54153662,210,53
UCE0010-XCE0010,53780098,53780307,210,65
UCE0010-XCE0010,53889679,53889888,210,58
UCE0010-XCE0010,53725844,53726053,210,0
UCE0010-XCE0010,54048285,54048494,210,71
UCE0010-XCE0010,53725087,53725296,210,0
UCE0010-XCE0010,53739591,53739800,210,70
UCE0010-XCE0010,53962149,53962358,210,62
UCE0010-XCE0010,53754449,53754658,210,70
UCE0010-XCE0010,53810782,53810991,210,53
UCE0010-XCE0010,54061151,54061360,210,67
UCE0010-XCE0010,53974803,53975012,210,52
UCE0010-XCE0010,53969150,53969359,210,55
UCE0010-XCE0010,53910411,53910620,210,73
UCE0010-XCE0010,54015764,54015973,210,65
UCE0010-XCE0010,53826971,53827180,210,52
UCE0010-XCE0010,53974463,53974672,210,68
UCE0010-XCE0010,53722235,53722444,210,0
UCE0010-XCE0010,54131351,54131560,210,57
UCE0010-XCE0010,54147752,54147961,210,73
UCE0010-XCE0010,53826199,53826408,210,55
UCE0010-XCE0010,54112399,54112608,210,55
UCE0010-XCE0010,53950476,53950685,210,60
UCE0010-XCE0010,54009384,54009593,210,57
UCE0010-XCE0010,54000048,54000257,210,68
UCE0010-XCE0010,53978418,53978627,210,54
UCE0010-XCE0010,53944867,53945076,210,70
UCE0010-XCE0010,53807037,53807246,210,61
UCE0010-XCE0010,54017036,54017245,210,74
UCE0010-XCE0010,53857645,53857854,210,74
UCE0010-XCE0010,53760530,53760739,210,55
UCE0010-XCE0010,53933050,53933259,210,61
UCE0010-XCE0010,53978742,53978951,210,60
UCE0010-XCE0010,53785697,53785906,210,69
UCE0010-XCE0010,53913100,53913309,210,59
UCE0010-XCE0010,53990448,53990657,210,72
UCE0010-XCE0010,53740826,53741035,210,56
UCE0010-XCE0010,54112626,54112835,210,56
UCE0010-XCE0010,53949833,53950042,210,52
UCE0010-XCE0010,54060200,54060409,210,60
UCE0010-XCE0010,53914845,53915054,210,72
UCE0010-XCE0010,54128051,54128260,210,62
UCE0010-XCE0010,54115455,54115664,210,72
UCE0010-XCE0010,53981212,53981421,210,70
UCE0010-XCE0010,53953953,53954162,210,61
UCE0010-XCE0010,54144888,54145097,210,68
UCE0010-XCE0010,54120787,54120996,210,78
UCE0010-XCE0010,53754023,53754232,210,67
UCE0010-XCE0010,53966239,53966448,210,63
UCE0010-XCE0010,54032076,54032285,210,56
UCE0010-XCE0010,53909850,53910059,210,52
UCE0010-XCE0010,53996565,53996774,210,56
UCE0010-XCE0010,54071165,54071374,210,52
UCE0010-XCE0010,53769019,53769228,210,70
UCE0010-XCE0010,54127463,54127672,210,65
UCE0010-XCE0010,53777042,53777251,210,57
UCE0010-XCE0010,53763571,53763780,210,63
UCE0010-XCE0010,54130501,54130710,210,54
UCE0010-XCE0010,54009455,54009664,210,64
UCE0010-XCE0010,53748820,53749029,210,67
UCE0010-XCE0010,53994191,53994400,210,74
UCE0010-XCE0010,53935729,53935938,210,56
UCE0010-XCE0010,53973059,53973268,210,52
UCE0010-XCE0010,54089799,54090008,210,57
UCE0010-XCE0010,53848860,53849069,210,77
UCE0010-XCE0010,53933243,53933452,210,52
UCE0010-XCE0010,53956074,53956283,210,61
UCE0010-XCE0010,53914869,53915078,210,76
UCE0010-XCE0010,53721869,53722078,210,0
UCE0010-XCE0010,53781228,53781437,210,54
UCE0010-XCE0010,54093526,54093735,210,53
UCE0010-XCE0010,53759732,53759941,210,58
UCE0010-XCE0010,54020952,54021161,210,78
UCE0010-XCE0010,53967617,53967826,210,59
UCE0010-XCE0010,53746863,53747072,210,63
UCE0010-XCE0010,54095492,54095701,210,71
UCE0010-XCE0010,53849982,53850191,210,67
UCE0010-XCE0010,54100814,54101023,210,66
UCE0010-XCE0010,53983752,53983961,210,61
UCE0010-XCE0010,54060709,54060918,210,50
UCE0010-XCE0010,53829735,53829944,210,61
UCE0010-XCE0010,53949848,53950057,210,49
UCE0010-XCE0010,53888700,53888909,210,67
UCE0010-XCE0010,54101462,54101671,210,53
UCE0010-XCE0010,53816973,53817182,210,59
UCE0010-XCE0010,54069011,54069220,210,68
UCE0010-XCE0010,53739694,53739903,210,62
UCE0010-XCE0010,53971901,53972110,210,60
UCE0010-XCE0010,53936481,53936690,210,66
UCE0010-XCE0010,54123557,54123766,210,63
UCE0010-XCE0010,53758135,53758344,210,72
UCE0010-XCE0010,53706291,53706500,210,0
UCE0010-XCE0010,54111723,54111932,210,54
UCE0010-XCE0010,54018621,54018830,210,65
UCE0010-XCE0010,53831029,53831238,210,59
UCE0010-XCE0010,54015510,54015719,210,82
UCE0010-XCE0010,53882668,53882877,210,63
UCE0010-XCE0010,53788765,53788974,210,66
UCE0010-XCE0010,53821648,53821857,210,59
UCE0010-XCE0010,53927166,53927375,210,63
UCE0010-XCE0010,53823532,53823741,210,64
UCE0010-XCE0010,53789234,53789443,210,71
UCE0010-XCE0010,53867000,53867209,210,68
UCE0010-XCE0010,53922427,53922636,210,64
UCE0010-XCE0010,54141694,54141903,210,70
UCE0010-XCE0010,54129989,54130198,210,57
UCE0010-XCE0010,54130909,54131118,210,72
UCE0010-XCE0010,53780848,53781057,210,70
UCE0010-XCE0010,54139908,54140117,210,48
UCE0010-XCE0010,54074405,54074614,210,63
UCE0010-XCE0010,54053509,54053718,210,68
UCE0010-XCE0010,53932526,53932735,210,65
UCE0010-XCE0010,53917623,53917832,210,62
UCE0010-XCE0010,53887938,53888147,210,65
UCE0010-XCE0010,53764867,53765076,210,59
UCE0010-XCE0010,54041608,54041817,210,70
UCE0010-XCE0010,53935920,53936129,210,49
UCE0010-XCE0010,53940847,53941056,210,71
UCE0010-XCE0010,53897375,53897584,210,58
UCE0010-XCE0010,54135679,54135888,210,64
UCE0010-XCE0010,53925564,53925773,210,62
UCE0010-XCE0010,54014379,54014588,210,65
UCE0010-XCE0010,54022732,54022941,210,58
UCE0010-XCE0010,53846209,53846418,210,71
UCE0010-XCE0010,53890437,53890646,210,71
UCE0010-XCE0010,53939978,53940187,210,71
UCE0010-XCE0010,53840388,53840597,210,67
UCE0010-XCE0010,54003805,54004014,210,73
UCE0010-XCE0010,53860984,53861193,210,61
UCE0010-XCE0010,53934762,53934971,210,42
UCE0010-XCE0010,53731241,53731450,210,0
UCE0010-XCE0010,53987618,53987827,210,69
UCE0010-XCE0010,54107402,54107611,210,70
UCE0010-XCE0010,54147062,54147271,210,72
UCE0010-XCE0010,54131992,54132201,210,55
UCE0010-XCE0010,53966514,53966723,210,54
UCE0010-XCE0010,53845362,53845571,210,60
UCE0010-XCE0010,54107041,54107250,210,63
UCE0010-XCE0010,53928156,53928365,210,61
UCE0010-XCE0010,54030646,54030855,210,69
UCE0010-XCE0010,54054284,54054493,210,63
UCE0010-XCE0010,54003721,54003930,210,72
UCE0010-XCE0010,54043019,54043228,210,63
UCE0010-XCE0010,53744304,53744513,210,81
UCE0010-XCE0010,53887013,53887222,210,69
UCE0010-XCE0010,53910233,53910442,210,63
UCE0010-XCE0010,53977868,53978077,210,59
UCE0010-XCE0010,54033385,54033594,210,60
UCE0010-XCE0010,53834711,53834920,210,60
UCE0010-XCE0010,54078719,54078928,210,66
UCE0010-XCE0010,54090081,54090290,210,44
UCE0010-XCE0010,53825206,53825415,210,52
UCE0010-XCE0010,53746475,53746684,210,53
UCE0010-XCE0010,54037245,54037454,210,73
UCE0010-XCE0010,53805325,53805534,210,62
UCE0010-XCE0010,53877648,53877857,210,69
UCE0010-XCE0010,53742098,53742307,210,66
UCE0010-XCE0010,53737925,53738134,210,97
UCE0010-XCE0010,53913453,53913662,210,67
UCE0010-XCE0010,54064945,54065154,210,58
UCE0010-XCE0010,53711039,53711248,210,0
UCE0010-XCE0010,54107601,54107810,210,72
UCE0010-XCE0010,53907725,53907934,210,63
UCE0010-XCE0010,53968029,53968238,210,66
UCE0010-XCE0010,53968683,53968892,210,67
UCE0010-XCE0010,54060463,54060672,210,52
UCE0010-XCE0010,54032384,54032593,210,59
UCE0010-XCE0010,53955362,53955571,210,64
UCE0010-XCE0010,54102535,54102744,210,57
UCE0010-XCE0010,53720034,53720243,210,0
UCE0010-XCE0010,54080834,54081043,210,73
UCE0010-XCE0010,53729191,53729400,210,0
UCE0010-XCE0010,53779608,53779817,210,62
UCE0010-XCE0010,54071739,54071948,210,62
UCE0010-XCE0010,53806888,53807097,210,69
UCE0010-XCE0010,54061173,54061382,210,70
UCE0010-XCE0010,54027678,54027887,210,50
UCE0010-XCE0010,53964213,53964422,210,79
UCE0010-XCE0010,54039835,54040044,210,50
UCE0010-XCE0010,53867649,53867858,210,62
UCE0010-XCE0010,53842259,53842468,210,70
UCE0010-XCE0010,53767594,53767803,210,58
UCE0010-XCE0010,53859856,53860065,210,82
UCE0010-XCE0010,54010519,54010728,210,50
UCE0010-XCE0010,53761050,53761259,210,46
UCE0010-XCE0010,54133265,54133474,210,74
UCE0010-XCE0010,53839974,53840183,210,68
UCE0010-XCE0010,54109227,54109436,210,72
UCE0010-XCE0010,54127625,54127834,210,52
UCE0010-XCE0010,53897894,53898103,210,70
UCE0010-XCE0010,53937088,53937297,210,84
UCE0010-XCE0010,53896112,53896321,210,70
UCE0010-XCE0010,54003168,54003377,210,64
UCE0010-XCE0010,54038522,54038731,210,59
UCE0010-XCE0010,53908834,53909043,210,68
UCE0010-XCE0010,54147385,54147594,210,63
UCE0010-XCE0010,53832124,53832333,210,59
UCE0010-XCE0010,53807224,53807433,210,60
UCE0010-XCE0010,54079616,54079825,210,49
UCE0010-XCE0010,53729974,53730183,210,0
UCE0010-XCE0010,54150720,54150929,210,72
UCE0010-XCE0010,53824195,53824404,210,70
UCE0010-XCE0010,53734412,53734621,210,0
UCE0010-XCE0010,53908197,53908406,210,55
UCE0010-XCE0010,53829427,53829636,210,69
UCE0010-XCE0010,53998184,53998393,210,53
UCE0010-XCE0010,53878915,53879124,210,57
UCE0010-XCE0010,53735490,53735699,210,0
UCE0010-XCE0010,54033285,54033494,210,50
UCE0010-XCE0010,53708125,53708334,210,0
UCE0010-XCE0010,53881546,53881755,210,79
UCE0010-XCE0010,53923582,53923791,210,57
UCE0010-XCE0010,53974020,53974229,210,67
UCE0010-XCE0010,53957645,53957854,210,67
UCE0010-XCE0010,53789468,53789677,210,55
UCE0010-XCE0010,54063713,54063922,210,51
UCE0010-XCE0010,54141891,54142100,210,64
UCE0010-XCE0010,54108088,54108297,210,51
UCE0010-XCE0010,53890320,53890529,210,71
UCE0010-XCE0010,54128334,54128543,210,64
UCE0010-XCE0010,53859530,53859739,210,75
UCE0010-XCE0010,53858064,53858273,210,76
UCE0010-XCE0010,53991990,53992199,210,65
UCE0010-XCE0010,53947376,53947585,210,58
UCE0010-XCE0010,53909774,53909983,210,64
UCE0010-XCE0010,54008865,54009074,210,70
UCE0010-XCE0010,53967528,53967737,210,58
UCE0010-XCE0010,54030224,54030433,210,46
UCE0010-XCE0010,53755088,53755297,210,69
UCE0010-XCE0010,54043752,54043961,210,66
UCE0010-XCE0010,53981719,53981928,210,47
UCE0010-XCE0010,54037362,54037571,210,77
UCE0010-XCE0010,53738520,53738729,210,66
UCE0010-XCE0010,54156955,54157164,210,0
UCE0010-XCE0010,53852331,53852540,210,57
UCE0010-XCE0010,53826287,53826496,210,58
UCE0010-XCE0010,54038787,54038996,210,91
UCE0010-XCE0010,53780791,53781000,210,70
UCE0010-XCE0010,53974896,53975105,210,66
UCE0010-XCE0010,53858274,53858483,210,54
UCE0010-XCE0010,53704550,53704759,210,0
UCE0010-XCE0010,53975668,53975877,210,62
UCE0010-XCE0010,53717389,53717598,210,0
UCE0010-XCE0010,53861098,53861307,210,73
UCE0010-XCE0010,53706414,53706623,210,0
UCE0010-XCE0010,53771476,53771685,210,70
UCE0010-XCE0010,53803395,53803604,210,56
UCE0010-XCE0010,54083660,54083869,210,75
UCE0010-XCE0010,53938965,53939174,210,66
UCE0010-XCE0010,53832854,53833063,210,61
UCE0010-XCE0010,53917435,53917644,210,85
UCE0010-XCE0010,53760133,53760342,210,59
UCE0010-XCE0010,54069286,54069495,210,69
UCE0010-XCE0010,54009367,54009576,210,56
UCE0010-XCE0010,53825618,53825827,210,62
UCE0010-XCE0010,54017210,54017419,210,63
UCE0010-XCE0010,54133409,54133618,210,62
UCE0010-XCE0010,54015807,54016016,210,79
UCE0010-XCE0010,54112396,54112605,210,54
UCE0010-XCE0010,53949031,53949240,210,71
UCE0010-XCE0010,53838931,53839140,210,58
UCE0010-XCE0010,53965979,53966188,210,53
UCE0010-XCE0010,54087416,54087625,210,62
UCE0010-XCE0010,53747526,53747735,210,75
UCE0010-XCE0010,53757664,53757873,210,57
UCE0010-XCE0010,53828947,53829156,210,54
UCE0010-XCE0010,53980490,53980699,210,69
UCE0010-XCE0010,53904055,53904264,210,58
UCE0010-XCE0010,54070720,54070929,210,63
UCE0010-XCE0010,54041156,54041365,210,56
UCE0010-XCE0010,53746425,53746634,210,52
UCE0010-XCE0010,54082940,54083149,210,63
UCE0010-XCE0010,54051337,54051546,210,68
UCE0010-XCE0010,53931539,53931748,210,46
UCE0010-XCE0010,53826216,53826425,210,52
UCE0010-XCE0010,53745710,53745919,210,62
UCE0010-XCE0010,53905504,53905713,210,75
UCE0010-XCE0010,53754097,53754306,210,68
UCE0010-XCE0010,53953540,53953749,210,65
UCE0010-XCE0010,53788502,53788711,210,63
UCE0010-XCE0010,54021499,54021708,210,77
UCE0010-XCE0010,53727296,53727505,210,0
UCE0010-XCE0010,53941702,53941911,210,56
UCE0010-XCE0010,53861177,53861386,210,63
UCE0010-XCE0010,54069665,54069874,210,54
UCE0010-XCE0010,54146224,54146433,210,61
UCE0010-XCE0010,53916483,53916692,210,62
UCE0010-XCE0010,53909242,53909451,210,58
UCE0010-XCE0010,54158204,54158413,210,0
UCE0010-XCE0010,53838129,53838338,210,65
UCE0010-XCE0010,53804504,53804713,210,62
UCE0010-XCE0010,53907168,53907377,210,66
UCE0010-XCE0010,53910452,53910661,210,70
UCE0010-XCE0010,53899814,53900023,210,51
UCE0010-XCE0010,53944245,53944454,210,67
UCE0010-XCE0010,53753444,53753653,210,68
UCE0010-XCE0010,53893364,53893573,210,70
UCE0010-XCE0010,53849744,53849953,210,81
UCE0010-XCE0010,53771070,53771279,210,65
UCE0010-XCE0010,53736568,53736777,210,68
UCE0010-XCE0010,54046341,54046550,210,61
UCE0010-XCE0010,53979434,53979643,210,61
UCE0010-XCE0010,54039811,54040020,210,51
UCE0010-XCE0010,53946375,53946584,210,68
UCE0010-XCE0010,53872455,53872664,210,58
UCE0010-XCE0010,54098296,54098505,210,46
UCE0010-XCE0010,53797590,53797799,210,61
UCE0010-XCE0010,53731047,53731256,210,0
UCE0010-XCE0010,54154908,54155117,210,60
UCE0010-XCE0010,53828635,53828844,210,53
