uce,start_pos,end_pos,length,snp_count
UCE0004-XCE0004,53929079,53929304,226,60
UCE0004-XCE0004,53909975,53910200,226,63
UCE0004-XCE0004,53922155,53922380,226,82
UCE0004-XCE0004,53740148,53740373,226,53
UCE0004-XCE0004,54038731,54038956,226,91
UCE0004-XCE0004,54124943,54125168,226,74
UCE0004-XCE0004,53976179,53976404,226,67
UCE0004-XCE0004,54063677,54063902,226,62
UCE0004-XCE0004,53925430,53925655,226,64
UCE0004-XCE0004,53900358,53900583,226,75
UCE0004-XCE0004,53934490,53934715,226,75
UCE0004-XCE0004,53840787,53841012,226,67
UCE0004-XCE0004,53912481,53912706,226,68
UCE0004-XCE0004,54099720,54099945,226,55
UCE0004-XCE0004,54026131,54026356,226,64
UCE0004-XCE0004,54145420,54145645,226,79
UCE0004-XCE0004,53847003,53847228,226,77
UCE0004-XCE0004,53891711,53891936,226,62
UCE0004-XCE0004,54050999,54051224,226,64
UCE0004-XCE0004,54113865,54114090,226,67
UCE0004-XCE0004,53844187,53844412,226,55
UCE0004-XCE0004,53892041,53892266,226,59
UCE0004-XCE0004,53792153,53792378,226,75
UCE0004-XCE0004,53843804,53844029,226,70
UCE0004-XCE0004,54096313,54096538,226,75
UCE0004-XCE0004,53740307,53740532,226,67
UCE0004-XCE0004,53862034,53862259,226,91
UCE0004-XCE0004,53822910,53823135,226,71
UCE0004-XCE0004,53775438,53775663,226,59
UCE0004-XCE0004,53777750,53777975,226,65
UCE0004-XCE0004,53769452,53769677,226,60
UCE0004-XCE0004,53889783,53890008,226,62
UCE0004-XCE0004,53755050,53755275,226,74
UCE0004-XCE0004,54126502,54126727,226,59
UCE0004-XCE0004,53715014,53715239,226,0
UCE0004-XCE0004,54093955,54094180,226,68
UCE0004-XCE0004,53997367,53997592,226,56
UCE0004-XCE0004,53799093,53799318,226,74
UCE0004-XCE0004,53970928,53971153,226,63
UCE0004-XCE0004,54015311,54015536,226,62
UCE0004-XCE0004,54107027,54107252,226,65
UCE0004-XCE0004,53856104,53856329,226,75
UCE0004-XCE0004,54011581,54011806,226,71
UCE0004-XCE0004,54114707,54114932,226,73
UCE0004-XCE0004,54086531,54086756,226,75
UCE0004-XCE0004,54053173,54053398,226,68
UCE0004-XCE0004,53796543,53796768,226,58
UCE0004-XCE0004,53777685,53777910,226,62
UCE0004-XCE0004,53713087,53713312,226,0
UCE0004-XCE0004,54014313,54014538,226,76
UCE0004-XCE0004,53905211,53905436,226,56
UCE0004-XCE0004,53813554,53813779,226,61
UCE0004-XCE0004,53998276,53998501,226,73
UCE0004-XCE0004,54075613,54075838,226,69
UCE0004-XCE0004,53999137,53999362,226,81
UCE0004-XCE0004,54147014,54147239,226,80
UCE0004-XCE0004,53772792,53773017,226,79
UCE0004-XCE0004,53912790,53913015,226,75
UCE0004-XCE0004,53753471,53753696,226,71
UCE0004-XCE0004,54068195,54068420,226,58
UCE0004-XCE0004,53973828,53974053,226,57
UCE0004-XCE0004,53772286,53772511,226,69
UCE0004-XCE0004,53799506,53799731,226,62
UCE0004-XCE0004,53765344,53765569,226,68
UCE0004-XCE0004,53944323,53944548,226,68
UCE0004-XCE0004,53973744,53973969,226,69
UCE0004-XCE0004,54072142,54072367,226,59
UCE0004-XCE0004,53941350,53941575,226,69
UCE0004-XCE0004,54076486,54076711,226,70
UCE0004-XCE0004,54038728,54038953,226,91
UCE0004-XCE0004,54127569,54127794,226,59
UCE0004-XCE0004,54010313,54010538,226,71
UCE0004-XCE0004,53839916,53840141,226,68
UCE0004-XCE0004,54140714,54140939,226,75
UCE0004-XCE0004,53899257,53899482,226,63
UCE0004-XCE0004,53782892,53783117,226,75
UCE0004-XCE0004,54061357,54061582,226,64
UCE0004-XCE0004,53791176,53791401,226,59
UCE0004-XCE0004,53703321,53703546,226,0
UCE0004-XCE0004,53721453,53721678,226,0
UCE0004-XCE0004,54101053,54101278,226,67
UCE0004-XCE0004,53858318,53858543,226,68
UCE0004-XCE0004,53967253,53967478,226,62
UCE0004-XCE0004,54038855,54039080,226,94
UCE0004-XCE0004,54015432,54015657,226,81
UCE0004-XCE0004,53775199,53775424,226,61
UCE0004-XCE0004,53955182,53955407,226,76
UCE0004-XCE0004,53984998,53985223,226,75
UCE0004-XCE0004,54057958,54058183,226,61
UCE0004-XCE0004,54014154,54014379,226,75
UCE0004-XCE0004,53793726,53793951,226,68
UCE0004-XCE0004,54008216,54008441,226,52
UCE0004-XCE0004,53962489,53962714,226,53
UCE0004-XCE0004,53886691,53886916,226,81
UCE0004-XCE0004,54110557,54110782,226,61
UCE0004-XCE0004,53881760,53881985,226,66
UCE0004-XCE0004,54006639,54006864,226,73
UCE0004-XCE0004,54060571,54060796,226,54
UCE0004-XCE0004,54072393,54072618,226,62
UCE0004-XCE0004,54101267,54101492,226,62
UCE0004-XCE0004,53858574,53858799,226,62
UCE0004-XCE0004,53704796,53705021,226,0
UCE0004-XCE0004,54043040,54043265,226,69
UCE0004-XCE0004,53787024,53787249,226,65
UCE0004-XCE0004,53874581,53874806,226,67
UCE0004-XCE0004,53936773,53936998,226,74
UCE0004-XCE0004,53990501,53990726,226,74
UCE0004-XCE0004,53814704,53814929,226,52
UCE0004-XCE0004,53736040,53736265,226,63
UCE0004-XCE0004,54024733,54024958,226,82
UCE0004-XCE0004,53831313,53831538,226,61
UCE0004-XCE0004,54069010,54069235,226,73
UCE0004-XCE0004,53859071,53859296,226,58
UCE0004-XCE0004,53836389,53836614,226,56
UCE0004-XCE0004,54137305,54137530,226,62
UCE0004-XCE0004,53938917,53939142,226,79
UCE0004-XCE0004,53979354,53979579,226,64
UCE0004-XCE0004,53853568,53853793,226,69
UCE0004-XCE0004,54098724,54098949,226,80
UCE0004-XCE0004,54076636,54076861,226,73
UCE0004-XCE0004,53762794,53763019,226,65
UCE0004-XCE0004,53933586,53933811,226,70
UCE0004-XCE0004,53803703,53803928,226,72
UCE0004-XCE0004,54082270,54082495,226,76
UCE0004-XCE0004,53739139,53739364,226,64
UCE0004-XCE0004,54090263,54090488,226,67
UCE0004-XCE0004,53896184,53896409,226,80
UCE0004-XCE0004,53797087,53797312,226,79
UCE0004-XCE0004,54045603,54045828,226,72
UCE0004-XCE0004,53779229,53779454,226,64
UCE0004-XCE0004,53797669,53797894,226,66
UCE0004-XCE0004,54073873,54074098,226,72
UCE0004-XCE0004,53941968,53942193,226,66
UCE0004-XCE0004,54115825,54116050,226,69
UCE0004-XCE0004,54002983,54003208,226,72
UCE0004-XCE0004,53931676,53931901,226,50
UCE0004-XCE0004,54133967,54134192,226,57
UCE0004-XCE0004,54140724,54140949,226,75
UCE0004-XCE0004,54064717,54064942,226,66
UCE0004-XCE0004,53981471,53981696,226,75
UCE0004-XCE0004,53904371,53904596,226,55
UCE0004-XCE0004,53806875,53807100,226,75
UCE0004-XCE0004,53951189,53951414,226,60
UCE0004-XCE0004,53931776,53932001,226,62
UCE0004-XCE0004,54068666,54068891,226,65
UCE0004-XCE0004,54093079,54093304,226,71
UCE0004-XCE0004,54119934,54120159,226,68
UCE0004-XCE0004,54039471,54039696,226,74
UCE0004-XCE0004,53851484,53851709,226,62
UCE0004-XCE0004,54120159,54120384,226,68
UCE0004-XCE0004,54075779,54076004,226,75
UCE0004-XCE0004,53848343,53848568,226,69
UCE0004-XCE0004,53709613,53709838,226,0
UCE0004-XCE0004,54055949,54056174,226,78
UCE0004-XCE0004,53725734,53725959,226,0
UCE0004-XCE0004,53729266,53729491,226,0
UCE0004-XCE0004,53882807,53883032,226,64
UCE0004-XCE0004,53995507,53995732,226,69
UCE0004-XCE0004,53775438,53775663,226,59
UCE0004-XCE0004,53979973,53980198,226,68
UCE0004-XCE0004,53729998,53730223,226,0
UCE0004-XCE0004,53993448,53993673,226,65
UCE0004-XCE0004,54045747,54045972,226,62
UCE0004-XCE0004,54058827,54059052,226,52
UCE0004-XCE0004,53877897,53878122,226,66
UCE0004-XCE0004,53837289,53837514,226,64
UCE0004-XCE0004,53828036,53828261,226,67
UCE0004-XCE0004,53931897,53932122,226,72
UCE0004-XCE0004,53938086,53938311,226,61
UCE0004-XCE0004,54012991,54013216,226,54
UCE0004-XCE0004,53894872,53895097,226,59
UCE0004-XCE0004,53999613,53999838,226,71
UCE0004-XCE0004,53853771,53853996,226,71
UCE0004-XCE0004,53772970,53773195,226,74
UCE0004-XCE0004,53865128,53865353,226,67
UCE0004-XCE0004,54116260,54116485,226,66
UCE0004-XCE0004,53904810,53905035,226,56
UCE0004-XCE0004,53983486,53983711,226,64
UCE0004-XCE0004,54108795,54109020,226,82
UCE0004-XCE0004,53987383,53987608,226,65
UCE0004-XCE0004,53912448,53912673,226,70
UCE0004-XCE0004,53997489,53997714,226,65
UCE0004-XCE0004,53710178,53710403,226,0
UCE0004-XCE0004,54145767,54145992,226,90
UCE0004-XCE0004,54093020,54093245,226,82
UCE0004-XCE0004,53769525,53769750,226,51
UCE0004-XCE0004,53749619,53749844,226,67
UCE0004-XCE0004,53950542,53950767,226,64
UCE0004-XCE0004,53712584,53712809,226,0
UCE0004-XCE0004,53746896,53747121,226,68
UCE0004-XCE0004,53812220,53812445,226,52
UCE0004-XCE0004,54153135,54153360,226,64
UCE0004-XCE0004,53798844,53799069,226,70
UCE0004-XCE0004,53800949,53801174,226,72
UCE0004-XCE0004,54064879,54065104,226,60
UCE0004-XCE0004,54158139,54158364,226,0
UCE0004-XCE0004,54018535,54018760,226,69
UCE0004-XCE0004,54089003,54089228,226,83
UCE0004-XCE0004,53988798,53989023,226,78
UCE0004-XCE0004,53839855,53840080,226,64
UCE0004-XCE0004,53757245,53757470,226,58
UCE0004-XCE0004,53876873,53877098,226,70
UCE0004-XCE0004,54115898,54116123,226,64
UCE0004-XCE0004,53706940,53707165,226,0
UCE0004-XCE0004,53801543,53801768,226,63
UCE0004-XCE0004,53717327,53717552,226,0
UCE0004-XCE0004,54109295,54109520,226,67
UCE0004-XCE0004,53732744,53732969,226,0
UCE0004-XCE0004,53971320,53971545,226,71
UCE0004-XCE0004,53777484,53777709,226,67
UCE0004-XCE0004,53853092,53853317,226,80
UCE0004-XCE0004,53767494,53767719,226,68
UCE0004-XCE0004,54062660,54062885,226,62
UCE0004-XCE0004,53900778,53901003,226,46
UCE0004-XCE0004,53978140,53978365,226,63
UCE0004-XCE0004,53739422,53739647,226,68
UCE0004-XCE0004,53965542,53965767,226,62
UCE0004-XCE0004,54088198,54088423,226,59
UCE0004-XCE0004,53998492,53998717,226,59
UCE0004-XCE0004,54154479,54154704,226,69
UCE0004-XCE0004,54026191,54026416,226,64
UCE0004-XCE0004,53826679,53826904,226,59
UCE0004-XCE0004,53830109,53830334,226,81
UCE0004-XCE0004,53730765,53730990,226,0
UCE0004-XCE0004,53820887,53821112,226,105
UCE0004-XCE0004,53814236,53814461,226,64
UCE0004-XCE0004,54157330,54157555,226,0
UCE0004-XCE0004,53799398,53799623,226,75
UCE0004-XCE0004,53872771,53872996,226,61
UCE0004-XCE0004,54154767,54154992,226,75
UCE0004-XCE0004,53821755,53821980,226,60
UCE0004-XCE0004,54085285,54085510,226,71
UCE0004-XCE0004,54092404,54092629,226,68
UCE0004-XCE0004,53756808,53757033,226,59
UCE0004-XCE0004,53782403,53782628,226,83
UCE0004-XCE0004,53846472,53846697,226,61
UCE0004-XCE0004,53767691,53767916,226,67
UCE0004-XCE0004,53787237,53787462,226,56
UCE0004-XCE0004,53742595,53742820,226,64
UCE0004-XCE0004,54085032,54085257,226,74
UCE0004-XCE0004,53997352,53997577,226,53
UCE0004-XCE0004,53886592,53886817,226,74
UCE0004-XCE0004,53858176,53858401,226,52
UCE0004-XCE0004,54069429,54069654,226,77
UCE0004-XCE0004,53984988,53985213,226,74
UCE0004-XCE0004,53805166,53805391,226,83
UCE0004-XCE0004,54034193,54034418,226,68
UCE0004-XCE0004,54009784,54010009,226,74
UCE0004-XCE0004,53821141,53821366,226,71
UCE0004-XCE0004,53903390,53903615,226,86
UCE0004-XCE0004,53765356,53765581,226,68
UCE0004-XCE0004,54110277,54110502,226,72
UCE0004-XCE0004,54157059,54157284,226,0
UCE0004-XCE0004,53792315,53792540,226,85
UCE0004-XCE0004,53852315,53852540,226,62
UCE0004-XCE0004,54021977,54022202,226,71
UCE0004-XCE0004,54120828,54121053,226,78
UCE0004-XCE0004,53831726,53831951,226,64
UCE0004-XCE0004,54131257,54131482,226,65
UCE0004-XCE0004,53743383,53743608,226,54
UCE0004-XCE0004,53803782,53804007,226,60
UCE0004-XCE0004,53962461,53962686,226,52
UCE0004-XCE0004,54052970,54053195,226,58
UCE0004-XCE0004,54004903,54005128,226,76
UCE0004-XCE0004,53807780,53808005,226,76
UCE0004-XCE0004,54027576,54027801,226,67
UCE0004-XCE0004,54087152,54087377,226,60
UCE0004-XCE0004,53835384,53835609,226,68
UCE0004-XCE0004,53771279,53771504,226,70
UCE0004-XCE0004,53923040,53923265,226,77
UCE0004-XCE0004,53860709,53860934,226,61
UCE0004-XCE0004,53904060,53904285,226,62
UCE0004-XCE0004,54057683,54057908,226,67
UCE0004-XCE0004,53935662,53935887,226,64
UCE0004-XCE0004,54148920,54149145,226,59
UCE0004-XCE0004,53703411,53703636,226,0
UCE0004-XCE0004,53703538,53703763,226,0
UCE0004-XCE0004,53923610,53923835,226,63
UCE0004-XCE0004,53916606,53916831,226,55
UCE0004-XCE0004,53951088,53951313,226,60
UCE0004-XCE0004,54117802,54118027,226,64
UCE0004-XCE0004,53990429,53990654,226,75
UCE0004-XCE0004,54029536,54029761,226,68
UCE0004-XCE0004,53863894,53864119,226,61
UCE0004-XCE0004,54097973,54098198,226,61
UCE0004-XCE0004,54157794,54158019,226,0
UCE0004-XCE0004,53971761,53971986,226,68
UCE0004-XCE0004,53733563,53733788,226,0
UCE0004-XCE0004,53898482,53898707,226,70
UCE0004-XCE0004,53897934,53898159,226,68
UCE0004-XCE0004,53763130,53763355,226,68
UCE0004-XCE0004,54083869,54084094,226,68
UCE0004-XCE0004,53962203,53962428,226,60
UCE0004-XCE0004,54090889,54091114,226,69
UCE0004-XCE0004,53776741,53776966,226,69
UCE0004-XCE0004,53813528,53813753,226,63
UCE0004-XCE0004,53822306,53822531,226,79
UCE0004-XCE0004,53915759,53915984,226,68
UCE0004-XCE0004,53703272,53703497,226,0
UCE0004-XCE0004,53968770,53968995,226,73
UCE0004-XCE0004,53978426,53978651,226,58
UCE0004-XCE0004,53966121,53966346,226,67
UCE0004-XCE0004,54111830,54112055,226,62
UCE0004-XCE0004,53915807,53916032,226,71
UCE0004-XCE0004,54035284,54035509,226,55
UCE0004-XCE0004,53915625,53915850,226,64
UCE0004-XCE0004,54120975,54121200,226,56
UCE0004-XCE0004,53706088,53706313,226,0
UCE0004-XCE0004,53716745,53716970,226,0
UCE0004-XCE0004,53800033,53800258,226,71
UCE0004-XCE0004,53866165,53866390,226,58
UCE0004-XCE0004,53801726,53801951,226,49
UCE0004-XCE0004,54031304,54031529,226,82
UCE0004-XCE0004,54109892,54110117,226,83
UCE0004-XCE0004,53829748,53829973,226,76
UCE0004-XCE0004,53983350,53983575,226,60
UCE0004-XCE0004,53750194,53750419,226,59
UCE0004-XCE0004,54016726,54016951,226,66
UCE0004-XCE0004,53955512,53955737,226,60
UCE0004-XCE0004,53821262,53821487,226,73
UCE0004-XCE0004,53835073,53835298,226,74
UCE0004-XCE0004,53816959,53817184,226,63
UCE0004-XCE0004,54042605,54042830,226,94
UCE0004-XCE0004,53715737,53715962,226,0
UCE0004-XCE0004,54072046,54072271,226,49
UCE0004-XCE0004,53869032,53869257,226,60
UCE0004-XCE0004,54143042,54143267,226,58
UCE0004-XCE0004,53882936,53883161,226,60
UCE0004-XCE0004,53913205,53913430,226,51
UCE0004-XCE0004,53784536,53784761,226,53
UCE0004-XCE0004,54032449,54032674,226,64
UCE0004-XCE0004,53869883,53870108,226,72
UCE0004-XCE0004,53940719,53940944,226,71
UCE0004-XCE0004,53962183,53962408,226,63
UCE0004-XCE0004,53776900,53777125,226,66
UCE0004-XCE0004,53786161,53786386,226,73
UCE0004-XCE0004,53990528,53990753,226,71
UCE0004-XCE0004,53955442,53955667,226,62
UCE0004-XCE0004,54118625,54118850,226,74
UCE0004-XCE0004,54051005,54051230,226,65
UCE0004-XCE0004,53977636,53977861,226,65
UCE0004-XCE0004,54142777,54143002,226,60
UCE0004-XCE0004,53792373,53792598,226,76
UCE0004-XCE0004,53758270,53758495,226,68
UCE0004-XCE0004,54107001,54107226,226,69
UCE0004-XCE0004,53968498,53968723,226,73
UCE0004-XCE0004,54005429,54005654,226,78
UCE0004-XCE0004,53849375,53849600,226,90
UCE0004-XCE0004,53839925,53840150,226,69
UCE0004-XCE0004,53937727,53937952,226,69
UCE0004-XCE0004,53837359,53837584,226,68
UCE0004-XCE0004,54031797,54032022,226,63
UCE0004-XCE0004,53979798,53980023,226,62
UCE0004-XCE0004,54126928,54127153,226,71
UCE0004-XCE0004,53988278,53988503,226,65
UCE0004-XCE0004,54022029,54022254,226,78
UCE0004-XCE0004,54067453,54067678,226,66
UCE0004-XCE0004,53771326,53771551,226,69
UCE0004-XCE0004,53793865,53794090,226,69
UCE0004-XCE0004,54040425,54040650,226,55
UCE0004-XCE0004,54141689,54141914,226,77
UCE0004-XCE0004,53993347,53993572,226,57
UCE0004-XCE0004,53998417,53998642,226,61
UCE0004-XCE0004,53953771,53953996,226,56
UCE0004-XCE0004,53824919,53825144,226,58
UCE0004-XCE0004,54049848,54050073,226,69
UCE0004-XCE0004,54105674,54105899,226,66
UCE0004-XCE0004,53890469,53890694,226,76
UCE0004-XCE0004,54000884,54001109,226,83
UCE0004-XCE0004,54038340,54038565,226,66
UCE0004-XCE0004,54082990,54083215,226,68
UCE0004-XCE0004,53809340,53809565,226,64
UCE0004-XCE0004,54144342,54144567,226,77
UCE0004-XCE0004,54036985,54037210,226,62
UCE0004-XCE0004,53961917,53962142,226,71
UCE0004-XCE0004,53951754,53951979,226,68
UCE0004-XCE0004,54098157,54098382,226,51
UCE0004-XCE0004,53891121,53891346,226,65
UCE0004-XCE0004,54112248,54112473,226,60
UCE0004-XCE0004,54080741,54080966,226,76
UCE0004-XCE0004,53834677,53834902,226,67
UCE0004-XCE0004,53931091,53931316,226,69
UCE0004-XCE0004,53995423,53995648,226,58
UCE0004-XCE0004,54112197,54112422,226,61
UCE0004-XCE0004,53910101,53910326,226,73
UCE0004-XCE0004,54027819,54028044,226,73
UCE0004-XCE0004,54152086,54152311,226,84
UCE0004-XCE0004,54057851,54058076,226,56
UCE0004-XCE0004,53990507,53990732,226,74
UCE0004-XCE0004,53838990,53839215,226,67
UCE0004-XCE0004,53701950,53702175,226,0
UCE0004-XCE0004,54137518,54137743,226,64
UCE0004-XCE0004,53808800,53809025,226,51
UCE0004-XCE0004,53932326,53932551,226,64
UCE0004-XCE0004,53893427,53893652,226,76
UCE0004-XCE0004,54137544,54137769,226,68
UCE0004-XCE0004,53831062,53831287,226,60
UCE0004-XCE0004,53761513,53761738,226,67
UCE0004-XCE0004,54141210,54141435,226,61
UCE0004-XCE0004,53979929,53980154,226,68
UCE0004-XCE0004,53756594,53756819,226,71
UCE0004-XCE0004,53873829,53874054,226,80
UCE0004-XCE0004,53891756,53891981,226,62
UCE0004-XCE0004,53795967,53796192,226,68
UCE0004-XCE0004,53852281,53852506,226,61
UCE0004-XCE0004,53982595,53982820,226,55
UCE0004-XCE0004,54074461,54074686,226,76
UCE0004-XCE0004,53799883,53800108,226,64
UCE0004-XCE0004,53901964,53902189,226,68
UCE0004-XCE0004,54084304,54084529,226,61
UCE0004-XCE0004,53787587,53787812,226,64
UCE0004-XCE0004,53945011,53945236,226,63
UCE0004-XCE0004,54050728,54050953,226,69
UCE0004-XCE0004,54130093,54130318,226,66
UCE0004-XCE0004,53714035,53714260,226,0
UCE0004-XCE0004,53991603,53991828,226,69
UCE0004-XCE0004,53816109,53816334,226,63
UCE0004-XCE0004,53989502,53989727,226,61
UCE0004-XCE0004,53848740,53848965,226,74
UCE0004-XCE0004,54079797,54080022,226,71
UCE0004-XCE0004,54053596,54053821,226,73
UCE0004-XCE0004,54028679,54028904,226,95
UCE0004-XCE0004,53988548,53988773,226,78
UCE0004-XCE0004,54144765,54144990,226,68
UCE0004-XCE0004,53882047,53882272,226,69
UCE0004-XCE0004,53997132,53997357,226,61
UCE0004-XCE0004,53936928,53937153,226,64
UCE0004-XCE0004,53786317,53786542,226,68
UCE0004-XCE0004,53907915,53908140,226,66
UCE0004-XCE0004,53756126,53756351,226,60
UCE0004-XCE0004,53994792,53995017,226,75
UCE0004-XCE0004,53910123,53910348,226,69
UCE0004-XCE0004,53918761,53918986,226,81
UCE0004-XCE0004,53944317,53944542,226,69
UCE0004-XCE0004,54112507,54112732,226,64
UCE0004-XCE0004,53771460,53771685,226,73
UCE0004-XCE0004,53758976,53759201,226,67
UCE0004-XCE0004,53861541,53861766,226,64
UCE0004-XCE0004,53788580,53788805,226,53
UCE0004-XCE0004,53755526,53755751,226,59
UCE0004-XCE0004,53761692,53761917,226,58
UCE0004-XCE0004,53889515,53889740,226,71
UCE0004-XCE0004,53970155,53970380,226,69
UCE0004-XCE0004,53752849,53753074,226,83
