uce,start_pos,end_pos,length,snp_count
UCE0002-XCE0002,53944827,53945105,279,87
UCE0002-XCE0002,53725296,53725574,279,0
UCE0002-XCE0002,53815449,53815727,279,70
UCE0002-XCE0002,53971412,53971690,279,86
UCE0002-XCE0002,53875288,53875566,279,89
UCE0002-XCE0002,54064834,54065112,279,79
UCE0002-XCE0002,54016458,54016736,279,87
UCE0002-XCE0002,53862060,53862338,279,122
UCE0002-XCE0002,53763451,53763729,279,80
UCE0002-XCE0002,54071185,54071463,279,64
UCE0002-XCE0002,53891131,53891409,279,87
UCE0002-XCE0002,54007240,54007518,279,66
UCE0002-XCE0002,54059973,54060251,279,69
UCE0002-XCE0002,53808067,53808345,279,82
UCE0002-XCE0002,53843352,53843630,279,69
UCE0002-XCE0002,53979560,53979838,279,72
UCE0002-XCE0002,54059705,54059983,279,91
UCE0002-XCE0002,53782775,53783053,279,98
UCE0002-XCE0002,53996240,53996518,279,74
UCE0002-XCE0002,53755828,53756106,279,74
UCE0002-XCE0002,53796309,53796587,279,86
UCE0002-XCE0002,53761538,53761816,279,79
UCE0002-XCE0002,54149783,54150061,279,72
UCE0002-XCE0002,53871460,53871738,279,83
UCE0002-XCE0002,53954508,53954786,279,94
UCE0002-XCE0002,53907118,53907396,279,89
UCE0002-XCE0002,53950472,53950750,279,83
UCE0002-XCE0002,53770989,53771267,279,85
UCE0002-XCE0002,53899567,53899845,279,65
UCE0002-XCE0002,53898285,53898563,279,78
UCE0002-XCE0002,53898533,53898811,279,80
UCE0002-XCE0002,53962293,53962571,279,65
UCE0002-XCE0002,53886210,53886488,279,74
UCE0002-XCE0002,54023439,54023717,279,72
UCE0002-XCE0002,53829128,53829406,279,79
UCE0002-XCE0002,53861542,53861820,279,83
UCE0002-XCE0002,54000016,54000294,279,88
UCE0002-XCE0002,53789106,53789384,279,89
UCE0002-XCE0002,54039236,54039514,279,80
UCE0002-XCE0002,53892001,53892279,279,69
UCE0002-XCE0002,53702233,53702511,279,0
UCE0002-XCE0002,53900656,53900934,279,66
UCE0002-XCE0002,53888922,53889200,279,88
UCE0002-XCE0002,53911508,53911786,279,85
UCE0002-XCE0002,54115689,54115967,279,93
UCE0002-XCE0002,54093199,54093477,279,86
UCE0002-XCE0002,53739652,53739930,279,82
UCE0002-XCE0002,54092133,54092411,279,88
UCE0002-XCE0002,53925084,53925362,279,94
UCE0002-XCE0002,53867921,53868199,279,117
UCE0002-XCE0002,54115101,54115379,279,114
UCE0002-XCE0002,53978214,53978492,279,79
UCE0002-XCE0002,53886558,53886836,279,91
UCE0002-XCE0002,53960403,53960681,279,89
UCE0002-XCE0002,53986810,53987088,279,79
UCE0002-XCE0002,53703413,53703691,279,0
UCE0002-XCE0002,53910892,53911170,279,88
UCE0002-XCE0002,53799533,53799811,279,84
UCE0002-XCE0002,54066635,54066913,279,91
UCE0002-XCE0002,53766381,53766659,279,88
UCE0002-XCE0002,54134156,54134434,279,87
UCE0002-XCE0002,53708240,53708518,279,0
UCE0002-XCE0002,53813700,53813978,279,78
UCE0002-XCE0002,53804588,53804866,279,93
UCE0002-XCE0002,54053064,54053342,279,80
UCE0002-XCE0002,53868982,53869260,279,77
UCE0002-XCE0002,53870745,53871023,279,94
UCE0002-XCE0002,53865381,53865659,279,71
UCE0002-XCE0002,53842560,53842838,279,76
UCE0002-XCE0002,54115259,54115537,279,105
UCE0002-XCE0002,54039355,54039633,279,88
UCE0002-XCE0002,53711088,53711366,279,0
UCE0002-XCE0002,53855492,53855770,279,71
UCE0002-XCE0002,54033133,54033411,279,83
UCE0002-XCE0002,53943700,53943978,279,94
UCE0002-XCE0002,53927549,53927827,279,94
UCE0002-XCE0002,53736525,53736803,279,85
UCE0002-XCE0002,53740864,53741142,279,71
UCE0002-XCE0002,54110193,54110471,279,88
UCE0002-XCE0002,54026565,54026843,279,97
UCE0002-XCE0002,54150518,54150796,279,97
UCE0002-XCE0002,54089841,54090119,279,70
UCE0002-XCE0002,53873583,53873861,279,112
UCE0002-XCE0002,53851775,53852053,279,85
UCE0002-XCE0002,53858882,53859160,279,67
UCE0002-XCE0002,54085925,54086203,279,77
UCE0002-XCE0002,53868199,53868477,279,91
UCE0002-XCE0002,54094464,54094742,279,89
UCE0002-XCE0002,54044744,54045022,279,90
UCE0002-XCE0002,54008667,54008945,279,68
UCE0002-XCE0002,54025368,54025646,279,91
UCE0002-XCE0002,53790384,53790662,279,64
UCE0002-XCE0002,54023246,54023524,279,93
UCE0002-XCE0002,54082354,54082632,279,95
UCE0002-XCE0002,54148690,54148968,279,91
UCE0002-XCE0002,53785379,53785657,279,87
UCE0002-XCE0002,53770338,53770616,279,77
UCE0002-XCE0002,53976569,53976847,279,88
UCE0002-XCE0002,53710687,53710965,279,0
UCE0002-XCE0002,54133914,54134192,279,75
UCE0002-XCE0002,53713308,53713586,279,0
UCE0002-XCE0002,53828676,53828954,279,70
UCE0002-XCE0002,54030635,54030913,279,96
UCE0002-XCE0002,53732855,53733133,279,0
UCE0002-XCE0002,53921312,53921590,279,77
UCE0002-XCE0002,53728853,53729131,279,0
UCE0002-XCE0002,54138722,54139000,279,83
UCE0002-XCE0002,54070651,54070929,279,78
UCE0002-XCE0002,53774606,53774884,279,70
UCE0002-XCE0002,53813745,53814023,279,76
UCE0002-XCE0002,53738747,53739025,279,97
UCE0002-XCE0002,54093316,54093594,279,89
UCE0002-XCE0002,53823543,53823821,279,94
UCE0002-XCE0002,53775257,53775535,279,72
UCE0002-XCE0002,53944204,53944482,279,85
UCE0002-XCE0002,53786644,53786922,279,88
UCE0002-XCE0002,54147960,54148238,279,106
UCE0002-XCE0002,54080116,54080394,279,76
UCE0002-XCE0002,53905387,53905665,279,91
UCE0002-XCE0002,53839281,53839559,279,89
UCE0002-XCE0002,54024609,54024887,279,98
UCE0002-XCE0002,53808876,53809154,279,71
UCE0002-XCE0002,53853101,53853379,279,102
UCE0002-XCE0002,53859959,53860237,279,106
UCE0002-XCE0002,54024759,54025037,279,82
UCE0002-XCE0002,53760826,53761104,279,78
UCE0002-XCE0002,53888012,53888290,279,84
UCE0002-XCE0002,53893950,53894228,279,90
UCE0002-XCE0002,53939857,53940135,279,87
UCE0002-XCE0002,53717017,53717295,279,0
UCE0002-XCE0002,53703777,53704055,279,0
UCE0002-XCE0002,54101143,54101421,279,77
UCE0002-XCE0002,54104795,54105073,279,88
UCE0002-XCE0002,53749274,53749552,279,84
UCE0002-XCE0002,53859120,53859398,279,68
UCE0002-XCE0002,54127837,54128115,279,87
UCE0002-XCE0002,53816933,53817211,279,84
UCE0002-XCE0002,53775480,53775758,279,72
UCE0002-XCE0002,54066018,54066296,279,75
UCE0002-XCE0002,54102039,54102317,279,71
UCE0002-XCE0002,53880974,53881252,279,82
UCE0002-XCE0002,54112232,54112510,279,71
UCE0002-XCE0002,53871527,53871805,279,72
UCE0002-XCE0002,53969479,53969757,279,81
UCE0002-XCE0002,53941983,53942261,279,79
UCE0002-XCE0002,53933871,53934149,279,83
UCE0002-XCE0002,53914752,53915030,279,108
UCE0002-XCE0002,53883094,53883372,279,64
UCE0002-XCE0002,54091534,54091812,279,88
UCE0002-XCE0002,53832841,53833119,279,75
UCE0002-XCE0002,54137553,54137831,279,88
UCE0002-XCE0002,54085274,54085552,279,81
UCE0002-XCE0002,54147817,54148095,279,113
UCE0002-XCE0002,53822007,53822285,279,91
UCE0002-XCE0002,53803088,53803366,279,85
UCE0002-XCE0002,54127840,54128118,279,88
UCE0002-XCE0002,54042450,54042728,279,94
UCE0002-XCE0002,53801530,53801808,279,75
UCE0002-XCE0002,53919298,53919576,279,76
UCE0002-XCE0002,53859658,53859936,279,117
UCE0002-XCE0002,53820947,53821225,279,123
UCE0002-XCE0002,54133118,54133396,279,91
UCE0002-XCE0002,53939303,53939581,279,89
UCE0002-XCE0002,53862421,53862699,279,60
UCE0002-XCE0002,53801789,53802067,279,63
UCE0002-XCE0002,53896634,53896912,279,74
UCE0002-XCE0002,53741775,53742053,279,78
UCE0002-XCE0002,53727660,53727938,279,0
UCE0002-XCE0002,54118660,54118938,279,84
UCE0002-XCE0002,54147197,54147475,279,84
UCE0002-XCE0002,54055347,54055625,279,97
UCE0002-XCE0002,54042872,54043150,279,101
UCE0002-XCE0002,53892877,53893155,279,82
UCE0002-XCE0002,54157008,54157286,279,0
UCE0002-XCE0002,53832162,53832440,279,83
UCE0002-XCE0002,54023365,54023643,279,82
UCE0002-XCE0002,53959407,53959685,279,78
UCE0002-XCE0002,53807697,53807975,279,90
UCE0002-XCE0002,53850967,53851245,279,91
UCE0002-XCE0002,53910942,53911220,279,90
UCE0002-XCE0002,53741501,53741779,279,71
UCE0002-XCE0002,54141913,54142191,279,76
UCE0002-XCE0002,54045085,54045363,279,83
UCE0002-XCE0002,54102971,54103249,279,79
UCE0002-XCE0002,53777618,53777896,279,78
UCE0002-XCE0002,53852138,53852416,279,77
UCE0002-XCE0002,53885190,53885468,279,104
UCE0002-XCE0002,53769353,53769631,279,79
UCE0002-XCE0002,53934957,53935235,279,81
UCE0002-XCE0002,53865104,53865382,279,91
UCE0002-XCE0002,54091720,54091998,279,78
UCE0002-XCE0002,53870329,53870607,279,80
UCE0002-XCE0002,54014459,54014737,279,83
UCE0002-XCE0002,53989978,53990256,279,79
UCE0002-XCE0002,53767231,53767509,279,76
UCE0002-XCE0002,54103371,54103649,279,75
UCE0002-XCE0002,53792188,53792466,279,105
UCE0002-XCE0002,54104539,54104817,279,67
UCE0002-XCE0002,54058925,54059203,279,76
UCE0002-XCE0002,54059421,54059699,279,88
UCE0002-XCE0002,53822567,53822845,279,71
UCE0002-XCE0002,54100878,54101156,279,84
UCE0002-XCE0002,54126078,54126356,279,82
UCE0002-XCE0002,54140207,54140485,279,78
UCE0002-XCE0002,53909579,53909857,279,94
UCE0002-XCE0002,53898709,53898987,279,69
UCE0002-XCE0002,53834612,53834890,279,81
UCE0002-XCE0002,54080011,54080289,279,83
UCE0002-XCE0002,53892363,53892641,279,92
UCE0002-XCE0002,53736540,53736818,279,87
UCE0002-XCE0002,53759646,53759924,279,87
UCE0002-XCE0002,53790903,53791181,279,88
UCE0002-XCE0002,53855365,53855643,279,73
UCE0002-XCE0002,54037093,54037371,279,82
UCE0002-XCE0002,53942430,53942708,279,94
UCE0002-XCE0002,54152206,54152484,279,104
UCE0002-XCE0002,53981425,53981703,279,86
UCE0002-XCE0002,54122505,54122783,279,84
UCE0002-XCE0002,53900929,53901207,279,72
UCE0002-XCE0002,53999417,53999695,279,73
UCE0002-XCE0002,54141751,54142029,279,92
UCE0002-XCE0002,53995728,53996006,279,92
UCE0002-XCE0002,53713084,53713362,279,0
UCE0002-XCE0002,54005034,54005312,279,85
UCE0002-XCE0002,53916276,53916554,279,82
UCE0002-XCE0002,53904833,53905111,279,71
UCE0002-XCE0002,54103095,54103373,279,78
UCE0002-XCE0002,54059959,54060237,279,69
UCE0002-XCE0002,53913946,53914224,279,100
UCE0002-XCE0002,53982315,53982593,279,80
UCE0002-XCE0002,54130193,54130471,279,82
UCE0002-XCE0002,53780600,53780878,279,70
UCE0002-XCE0002,53785290,53785568,279,97
UCE0002-XCE0002,53838279,53838557,279,99
UCE0002-XCE0002,53759882,53760160,279,77
UCE0002-XCE0002,53720146,53720424,279,0
UCE0002-XCE0002,53971422,53971700,279,86
UCE0002-XCE0002,53894240,53894518,279,82
UCE0002-XCE0002,53707821,53708099,279,0
UCE0002-XCE0002,54116710,54116988,279,70
UCE0002-XCE0002,53901208,53901486,279,96
UCE0002-XCE0002,54133725,54134003,279,95
UCE0002-XCE0002,53929995,53930273,279,87
UCE0002-XCE0002,54096604,54096882,279,78
UCE0002-XCE0002,54128248,54128526,279,91
UCE0002-XCE0002,53775363,53775641,279,73
UCE0002-XCE0002,54016801,54017079,279,91
UCE0002-XCE0002,53776483,53776761,279,76
UCE0002-XCE0002,54130663,54130941,279,77
UCE0002-XCE0002,53888999,53889277,279,77
UCE0002-XCE0002,54059756,54060034,279,85
UCE0002-XCE0002,54111048,54111326,279,75
UCE0002-XCE0002,53774329,53774607,279,73
UCE0002-XCE0002,53715422,53715700,279,0
UCE0002-XCE0002,54138587,54138865,279,73
UCE0002-XCE0002,54084372,54084650,279,84
UCE0002-XCE0002,53936259,53936537,279,76
UCE0002-XCE0002,53930452,53930730,279,84
UCE0002-XCE0002,54039864,54040142,279,72
UCE0002-XCE0002,53935717,53935995,279,76
UCE0002-XCE0002,53836924,53837202,279,71
UCE0002-XCE0002,53702130,53702408,279,0
UCE0002-XCE0002,53747189,53747467,279,75
UCE0002-XCE0002,53766998,53767276,279,84
UCE0002-XCE0002,54026468,54026746,279,99
UCE0002-XCE0002,53775458,53775736,279,68
UCE0002-XCE0002,53702218,53702496,279,0
UCE0002-XCE0002,54009932,54010210,279,79
UCE0002-XCE0002,54066741,54067019,279,86
UCE0002-XCE0002,53805631,53805909,279,73
UCE0002-XCE0002,54103177,54103455,279,73
UCE0002-XCE0002,54015456,54015734,279,102
UCE0002-XCE0002,53712987,53713265,279,0
UCE0002-XCE0002,54013011,54013289,279,73
UCE0002-XCE0002,53966798,53967076,279,68
UCE0002-XCE0002,53893342,53893620,279,89
UCE0002-XCE0002,53747324,53747602,279,81
UCE0002-XCE0002,54134017,54134295,279,75
UCE0002-XCE0002,53884841,53885119,279,91
UCE0002-XCE0002,53943604,53943882,279,111
UCE0002-XCE0002,53908093,53908371,279,70
UCE0002-XCE0002,53873297,53873575,279,85
UCE0002-XCE0002,53965901,53966179,279,70
UCE0002-XCE0002,53742483,53742761,279,86
UCE0002-XCE0002,54158134,54158412,279,0
UCE0002-XCE0002,53809860,53810138,279,84
UCE0002-XCE0002,54029586,54029864,279,77
UCE0002-XCE0002,53905184,53905462,279,72
UCE0002-XCE0002,54139294,54139572,279,75
UCE0002-XCE0002,54129943,54130221,279,80
UCE0002-XCE0002,53744287,53744565,279,106
UCE0002-XCE0002,53812438,53812716,279,79
UCE0002-XCE0002,54096933,54097211,279,95
UCE0002-XCE0002,54090248,54090526,279,84
UCE0002-XCE0002,53882471,53882749,279,75
UCE0002-XCE0002,53767538,53767816,279,85
UCE0002-XCE0002,53763331,53763609,279,106
UCE0002-XCE0002,53713669,53713947,279,0
UCE0002-XCE0002,53771467,53771745,279,94
UCE0002-XCE0002,54028725,54029003,279,111
UCE0002-XCE0002,53912571,53912849,279,84
UCE0002-XCE0002,53797501,53797779,279,91
UCE0002-XCE0002,53708988,53709266,279,0
UCE0002-XCE0002,54000705,54000983,279,99
UCE0002-XCE0002,53840540,53840818,279,93
UCE0002-XCE0002,54109573,54109851,279,66
UCE0002-XCE0002,54097942,54098220,279,79
UCE0002-XCE0002,54130661,54130939,279,76
UCE0002-XCE0002,53751158,53751436,279,76
UCE0002-XCE0002,54016582,54016860,279,71
UCE0002-XCE0002,54130967,54131245,279,92
UCE0002-XCE0002,53922216,53922494,279,103
UCE0002-XCE0002,53728570,53728848,279,0
UCE0002-XCE0002,54023286,54023564,279,92
UCE0002-XCE0002,53872961,53873239,279,90
UCE0002-XCE0002,53797159,53797437,279,80
UCE0002-XCE0002,54131669,54131947,279,80
UCE0002-XCE0002,53916080,53916358,279,96
UCE0002-XCE0002,53815900,53816178,279,80
UCE0002-XCE0002,53705479,53705757,279,0
UCE0002-XCE0002,53748551,53748829,279,85
UCE0002-XCE0002,54050576,54050854,279,93
UCE0002-XCE0002,54148925,54149203,279,73
UCE0002-XCE0002,53762389,53762667,279,74
UCE0002-XCE0002,53863054,53863332,279,67
UCE0002-XCE0002,53802997,53803275,279,86
UCE0002-XCE0002,53865416,53865694,279,69
UCE0002-XCE0002,53988805,53989083,279,105
UCE0002-XCE0002,53865556,53865834,279,84
UCE0002-XCE0002,53927444,53927722,279,96
UCE0002-XCE0002,54040396,54040674,279,74
UCE0002-XCE0002,53719725,53720003,279,0
UCE0002-XCE0002,54110014,54110292,279,81
UCE0002-XCE0002,53759940,53760218,279,80
UCE0002-XCE0002,54033390,54033668,279,78
UCE0002-XCE0002,53943768,53944046,279,88
UCE0002-XCE0002,54048113,54048391,279,89
UCE0002-XCE0002,53766401,53766679,279,91
UCE0002-XCE0002,54123539,54123817,279,84
UCE0002-XCE0002,53883405,53883683,279,74
UCE0002-XCE0002,53823848,53824126,279,82
UCE0002-XCE0002,53923387,53923665,279,75
UCE0002-XCE0002,53723236,53723514,279,0
UCE0002-XCE0002,54146078,54146356,279,81
UCE0002-XCE0002,53982344,53982622,279,78
UCE0002-XCE0002,53819108,53819386,279,79
UCE0002-XCE0002,54020852,54021130,279,93
UCE0002-XCE0002,54030598,54030876,279,89
UCE0002-XCE0002,53829284,53829562,279,88
UCE0002-XCE0002,53940737,53941015,279,92
UCE0002-XCE0002,54046666,54046944,279,84
UCE0002-XCE0002,53862065,53862343,279,120
UCE0002-XCE0002,54083772,54084050,279,89
UCE0002-XCE0002,53995004,53995282,279,91
UCE0002-XCE0002,54040945,54041223,279,100
UCE0002-XCE0002,54091342,54091620,279,92
UCE0002-XCE0002,54116262,54116540,279,85
UCE0002-XCE0002,53806510,53806788,279,76
UCE0002-XCE0002,54098430,54098708,279,77
UCE0002-XCE0002,53870502,53870780,279,67
UCE0002-XCE0002,53810551,53810829,279,68
UCE0002-XCE0002,54114032,54114310,279,100
UCE0002-XCE0002,53712724,53713002,279,0
UCE0002-XCE0002,54138178,54138456,279,88
UCE0002-XCE0002,54027050,54027328,279,69
UCE0002-XCE0002,53931109,53931387,279,77
UCE0002-XCE0002,53903906,53904184,279,70
UCE0002-XCE0002,53900047,53900325,279,70
UCE0002-XCE0002,54111332,54111610,279,91
UCE0002-XCE0002,54129450,54129728,279,87
UCE0002-XCE0002,54106959,54107237,279,81
UCE0002-XCE0002,53933604,53933882,279,91
UCE0002-XCE0002,53980499,53980777,279,86
UCE0002-XCE0002,53888811,53889089,279,98
UCE0002-XCE0002,53970683,53970961,279,82
UCE0002-XCE0002,54055079,54055357,279,90
UCE0002-XCE0002,54019659,54019937,279,93
UCE0002-XCE0002,53920874,53921152,279,79
UCE0002-XCE0002,54011335,54011613,279,84
UCE0002-XCE0002,53906755,53907033,279,90
UCE0002-XCE0002,53916537,53916815,279,71
UCE0002-XCE0002,54127233,54127511,279,93
UCE0002-XCE0002,53939923,53940201,279,93
UCE0002-XCE0002,53922373,53922651,279,88
UCE0002-XCE0002,53812441,53812719,279,79
UCE0002-XCE0002,53870652,53870930,279,77
UCE0002-XCE0002,53991347,53991625,279,81
UCE0002-XCE0002,53802601,53802879,279,68
UCE0002-XCE0002,53927522,53927800,279,93
UCE0002-XCE0002,53913637,53913915,279,84
UCE0002-XCE0002,54004336,54004614,279,97
UCE0002-XCE0002,53759588,53759866,279,88
UCE0002-XCE0002,53877589,53877867,279,93
UCE0002-XCE0002,53803263,53803541,279,64
UCE0002-XCE0002,53760146,53760424,279,80
UCE0002-XCE0002,54125337,54125615,279,77
UCE0002-XCE0002,53766875,53767153,279,75
UCE0002-XCE0002,54099679,54099957,279,69
UCE0002-XCE0002,53810153,53810431,279,92
UCE0002-XCE0002,53834999,53835277,279,92
UCE0002-XCE0002,53724485,53724763,279,0
UCE0002-XCE0002,54054654,54054932,279,106
UCE0002-XCE0002,53793656,53793934,279,82
UCE0002-XCE0002,53840726,53841004,279,82
UCE0002-XCE0002,54064639,54064917,279,86
UCE0002-XCE0002,54010320,54010598,279,85
UCE0002-XCE0002,53944449,53944727,279,93
UCE0002-XCE0002,53997150,53997428,279,72
UCE0002-XCE0002,53909815,53910093,279,78
UCE0002-XCE0002,53888392,53888670,279,94
UCE0002-XCE0002,54014823,54015101,279,98
UCE0002-XCE0002,53927858,53928136,279,67
UCE0002-XCE0002,54081011,54081289,279,83
UCE0002-XCE0002,54083575,54083853,279,90
UCE0002-XCE0002,53988246,53988524,279,90
UCE0002-XCE0002,53789606,53789884,279,76
UCE0002-XCE0002,53760333,53760611,279,72
UCE0002-XCE0002,53988725,53989003,279,97
UCE0002-XCE0002,53997426,53997704,279,81
UCE0002-XCE0002,54026272,54026550,279,87
UCE0002-XCE0002,53815660,53815938,279,81
UCE0002-XCE0002,53808014,53808292,279,88
UCE0002-XCE0002,54135533,54135811,279,91
UCE0002-XCE0002,53846067,53846345,279,103
UCE0002-XCE0002,54100369,54100647,279,59
UCE0002-XCE0002,53962236,53962514,279,68
UCE0002-XCE0002,54155632,54155910,279,87
UCE0002-XCE0002,53985989,53986267,279,64
UCE0002-XCE0002,53706994,53707272,279,0
UCE0002-XCE0002,53888368,53888646,279,91
UCE0002-XCE0002,54092245,54092523,279,89
UCE0002-XCE0002,54013153,54013431,279,78
UCE0002-XCE0002,54082119,54082397,279,100
UCE0002-XCE0002,54125009,54125287,279,82
UCE0002-XCE0002,53711657,53711935,279,0
UCE0002-XCE0002,54094244,54094522,279,65
UCE0002-XCE0002,53731378,53731656,279,0
UCE0002-XCE0002,53703138,53703416,279,0
UCE0002-XCE0002,53765346,53765624,279,87
UCE0002-XCE0002,53905389,53905667,279,89
UCE0002-XCE0002,53891250,53891528,279,94
UCE0002-XCE0002,54020169,54020447,279,103
UCE0002-XCE0002,53812453,53812731,279,80
UCE0002-XCE0002,53964044,53964322,279,121
UCE0002-XCE0002,53759541,53759819,279,90
UCE0002-XCE0002,53742664,53742942,279,74
UCE0002-XCE0002,53729372,53729650,279,0
UCE0002-XCE0002,54010421,54010699,279,78
UCE0002-XCE0002,54015004,54015282,279,86
UCE0002-XCE0002,53910204,53910482,279,85
UCE0002-XCE0002,53890702,53890980,279,74
UCE0002-XCE0002,53879134,53879412,279,75
UCE0002-XCE0002,54137546,54137824,279,87
UCE0002-XCE0002,53887931,53888209,279,85
UCE0002-XCE0002,53762975,53763253,279,80
UCE0002-XCE0002,54050075,54050353,279,103
UCE0002-XCE0002,53788849,53789127,279,99
UCE0002-XCE0002,54101745,54102023,279,79
UCE0002-XCE0002,54030278,54030556,279,77
UCE0002-XCE0002,53990971,53991249,279,83
UCE0002-XCE0002,53861474,53861752,279,83
UCE0002-XCE0002,53913647,53913925,279,83
UCE0002-XCE0002,54131038,54131316,279,87
UCE0002-XCE0002,53977152,53977430,279,83
UCE0002-XCE0002,53899184,53899462,279,86
UCE0002-XCE0002,53773292,53773570,279,120
UCE0002-XCE0002,53773395,53773673,279,95
UCE0002-XCE0002,53833876,53834154,279,66
UCE0002-XCE0002,53875511,53875789,279,86
UCE0002-XCE0002,53749542,53749820,279,82
UCE0002-XCE0002,54002537,54002815,279,82
UCE0002-XCE0002,54013833,54014111,279,89
UCE0002-XCE0002,53734738,53735016,279,0
UCE0002-XCE0002,53776307,53776585,279,70
UCE0002-XCE0002,53994297,53994575,279,89
UCE0002-XCE0002,53782266,53782544,279,98
UCE0002-XCE0002,53702807,53703085,279,0
UCE0002-XCE0002,53857873,53858151,279,112
UCE0002-XCE0002,53729877,53730155,279,0
UCE0002-XCE0002,54088730,54089008,279,90
UCE0002-XCE0002,53709280,53709558,279,0
UCE0002-XCE0002,53988137,53988415,279,85
UCE0002-XCE0002,53779155,53779433,279,74
UCE0002-XCE0002,53877339,53877617,279,85
UCE0002-XCE0002,54090776,54091054,279,88
UCE0002-XCE0002,54002385,54002663,279,87
UCE0002-XCE0002,53719651,53719929,279,0
UCE0002-XCE0002,53761314,53761592,279,70
UCE0002-XCE0002,54149586,54149864,279,96
UCE0002-XCE0002,53743044,53743322,279,91
UCE0002-XCE0002,53787133,53787411,279,81
UCE0002-XCE0002,54132697,54132975,279,83
UCE0002-XCE0002,53985391,53985669,279,81
UCE0002-XCE0002,53953870,53954148,279,80
UCE0002-XCE0002,53745021,53745299,279,96
UCE0002-XCE0002,53997196,53997474,279,75
UCE0002-XCE0002,53806293,53806571,279,75
UCE0002-XCE0002,53982953,53983231,279,80
UCE0002-XCE0002,53894882,53895160,279,76
UCE0002-XCE0002,53830411,53830689,279,91
UCE0002-XCE0002,53924743,53925021,279,87
UCE0002-XCE0002,53959995,53960273,279,71
UCE0002-XCE0002,53820747,53821025,279,102
UCE0002-XCE0002,54006715,54006993,279,82
UCE0002-XCE0002,53955432,53955710,279,77
UCE0002-XCE0002,54058832,54059110,279,66
UCE0002-XCE0002,54028966,54029244,279,80
UCE0002-XCE0002,53831352,53831630,279,73
UCE0002-XCE0002,54109916,54110194,279,94
UCE0002-XCE0002,53794834,53795112,279,92
UCE0002-XCE0002,54093406,54093684,279,77
UCE0002-XCE0002,53849765,53850043,279,100
UCE0002-XCE0002,54016411,54016689,279,80
UCE0002-XCE0002,54121313,54121591,279,83
UCE0002-XCE0002,54090120,54090398,279,67
UCE0002-XCE0002,54072417,54072695,279,85
UCE0002-XCE0002,53810114,53810392,279,93
UCE0002-XCE0002,53873052,53873330,279,80
UCE0002-XCE0002,53862469,53862747,279,65
UCE0002-XCE0002,53799079,53799357,279,93
UCE0002-XCE0002,54096349,54096627,279,95
UCE0002-XCE0002,53885992,53886270,279,108
UCE0002-XCE0002,53845128,53845406,279,86
UCE0002-XCE0002,54109225,54109503,279,89
UCE0002-XCE0002,53851330,53851608,279,77
UCE0002-XCE0002,53794399,53794677,279,105
