uce,start_pos,end_pos,length,snp_count
UCE0007-XCE0007,53971468,53971702,235,70
UCE0007-XCE0007,54139134,54139368,235,59
UCE0007-XCE0007,54054639,54054873,235,81
UCE0007-XCE0007,53812012,53812246,235,68
UCE0007-XCE0007,53719727,53719961,235,0
UCE0007-XCE0007,53825020,53825254,235,61
UCE0007-XCE0007,53981670,53981904,235,53
UCE0007-XCE0007,53974795,53975029,235,59
UCE0007-XCE0007,53872518,53872752,235,72
UCE0007-XCE0007,54101862,54102096,235,69
UCE0007-XCE0007,53815723,53815957,235,70
UCE0007-XCE0007,54059558,54059792,235,80
UCE0007-XCE0007,53974666,53974900,235,59
UCE0007-XCE0007,54115541,54115775,235,85
UCE0007-XCE0007,54145431,54145665,235,78
UCE0007-XCE0007,54006487,54006721,235,83
UCE0007-XCE0007,53737270,53737504,235,65
UCE0007-XCE0007,53946648,53946882,235,68
UCE0007-XCE0007,53827574,53827808,235,65
UCE0007-XCE0007,54139971,54140205,235,62
UCE0007-XCE0007,54124721,54124955,235,64
UCE0007-XCE0007,53948498,53948732,235,74
UCE0007-XCE0007,53817809,53818043,235,72
UCE0007-XCE0007,53919499,53919733,235,67
UCE0007-XCE0007,54033557,54033791,235,82
UCE0007-XCE0007,53742701,53742935,235,60
UCE0007-XCE0007,54103085,54103319,235,70
UCE0007-XCE0007,53896214,53896448,235,77
UCE0007-XCE0007,53881738,53881972,235,72
UCE0007-XCE0007,53741390,53741624,235,66
UCE0007-XCE0007,53717813,53718047,235,0
UCE0007-XCE0007,54081449,54081683,235,54
UCE0007-XCE0007,53886063,53886297,235,72
UCE0007-XCE0007,53954634,53954868,235,77
UCE0007-XCE0007,54018975,54019209,235,64
UCE0007-XCE0007,54148320,54148554,235,87
UCE0007-XCE0007,54007554,54007788,235,65
UCE0007-XCE0007,53713627,53713861,235,0
UCE0007-XCE0007,54035186,54035420,235,65
UCE0007-XCE0007,54081709,54081943,235,91
UCE0007-XCE0007,53806961,53807195,235,74
UCE0007-XCE0007,53906156,53906390,235,77
UCE0007-XCE0007,53782624,53782858,235,64
UCE0007-XCE0007,53757599,53757833,235,64
UCE0007-XCE0007,53749669,53749903,235,66
UCE0007-XCE0007,54055752,54055986,235,69
UCE0007-XCE0007,54097698,54097932,235,72
UCE0007-XCE0007,54091429,54091663,235,80
UCE0007-XCE0007,53954678,53954912,235,70
UCE0007-XCE0007,54029212,54029446,235,73
UCE0007-XCE0007,54102870,54103104,235,63
UCE0007-XCE0007,54099103,54099337,235,68
UCE0007-XCE0007,54115753,54115987,235,73
UCE0007-XCE0007,54012990,54013224,235,57
UCE0007-XCE0007,54149169,54149403,235,62
UCE0007-XCE0007,53832978,53833212,235,56
UCE0007-XCE0007,53893459,53893693,235,80
UCE0007-XCE0007,53913841,53914075,235,81
UCE0007-XCE0007,53947891,53948125,235,92
UCE0007-XCE0007,54025560,54025794,235,66
UCE0007-XCE0007,53776218,53776452,235,65
UCE0007-XCE0007,54137879,54138113,235,75
UCE0007-XCE0007,53769928,53770162,235,74
UCE0007-XCE0007,53912348,53912582,235,75
UCE0007-XCE0007,54050106,54050340,235,93
UCE0007-XCE0007,54145218,54145452,235,58
UCE0007-XCE0007,54132991,54133225,235,73
UCE0007-XCE0007,54076157,54076391,235,110
UCE0007-XCE0007,53787831,53788065,235,75
UCE0007-XCE0007,54089062,54089296,235,82
UCE0007-XCE0007,53741229,53741463,235,81
UCE0007-XCE0007,53960772,53961006,235,80
UCE0007-XCE0007,54004190,54004424,235,93
UCE0007-XCE0007,54104808,54105042,235,74
UCE0007-XCE0007,53913697,53913931,235,80
UCE0007-XCE0007,54115020,54115254,235,91
UCE0007-XCE0007,53996183,53996417,235,60
UCE0007-XCE0007,54090376,54090610,235,77
UCE0007-XCE0007,53814643,53814877,235,62
UCE0007-XCE0007,53916035,53916269,235,85
UCE0007-XCE0007,54093598,54093832,235,65
UCE0007-XCE0007,53763156,53763390,235,76
UCE0007-XCE0007,53964532,53964766,235,62
UCE0007-XCE0007,53744987,53745221,235,73
UCE0007-XCE0007,53959640,53959874,235,68
UCE0007-XCE0007,53795261,53795495,235,80
UCE0007-XCE0007,54130766,54131000,235,66
UCE0007-XCE0007,54059142,54059376,235,73
UCE0007-XCE0007,53979981,53980215,235,71
UCE0007-XCE0007,53843647,53843881,235,63
UCE0007-XCE0007,53734682,53734916,235,0
UCE0007-XCE0007,53845409,53845643,235,71
UCE0007-XCE0007,54117029,54117263,235,68
UCE0007-XCE0007,54040182,54040416,235,66
UCE0007-XCE0007,54127317,54127551,235,74
UCE0007-XCE0007,54144379,54144613,235,74
UCE0007-XCE0007,53703805,53704039,235,0
UCE0007-XCE0007,53982285,53982519,235,64
UCE0007-XCE0007,53948009,53948243,235,71
UCE0007-XCE0007,54066821,54067055,235,72
UCE0007-XCE0007,53761566,53761800,235,63
UCE0007-XCE0007,53808626,53808860,235,79
UCE0007-XCE0007,54076187,54076421,235,101
UCE0007-XCE0007,53991921,53992155,235,75
UCE0007-XCE0007,53764619,53764853,235,63
UCE0007-XCE0007,54078160,54078394,235,54
UCE0007-XCE0007,53858237,53858471,235,60
UCE0007-XCE0007,53734844,53735078,235,0
UCE0007-XCE0007,53712533,53712767,235,0
UCE0007-XCE0007,53983467,53983701,235,65
UCE0007-XCE0007,53844164,53844398,235,58
UCE0007-XCE0007,53707344,53707578,235,0
UCE0007-XCE0007,53916277,53916511,235,68
UCE0007-XCE0007,53973976,53974210,235,70
UCE0007-XCE0007,54136537,54136771,235,69
UCE0007-XCE0007,54058182,54058416,235,82
UCE0007-XCE0007,54001840,54002074,235,73
UCE0007-XCE0007,53931291,53931525,235,66
UCE0007-XCE0007,53748342,53748576,235,66
UCE0007-XCE0007,54104040,54104274,235,72
UCE0007-XCE0007,53861445,53861679,235,66
UCE0007-XCE0007,54117791,54118025,235,69
UCE0007-XCE0007,53807311,53807545,235,76
UCE0007-XCE0007,54154180,54154414,235,71
UCE0007-XCE0007,53962240,53962474,235,55
UCE0007-XCE0007,53918215,53918449,235,62
UCE0007-XCE0007,53780106,53780340,235,73
UCE0007-XCE0007,54014234,54014468,235,79
UCE0007-XCE0007,53963607,53963841,235,75
UCE0007-XCE0007,53812883,53813117,235,61
UCE0007-XCE0007,54041473,54041707,235,76
UCE0007-XCE0007,53871200,53871434,235,75
UCE0007-XCE0007,53783271,53783505,235,85
UCE0007-XCE0007,54021514,54021748,235,75
UCE0007-XCE0007,53702215,53702449,235,0
UCE0007-XCE0007,53825718,53825952,235,93
UCE0007-XCE0007,54097092,54097326,235,83
UCE0007-XCE0007,54010097,54010331,235,65
UCE0007-XCE0007,53704936,53705170,235,0
UCE0007-XCE0007,53904504,53904738,235,55
UCE0007-XCE0007,54041319,54041553,235,70
UCE0007-XCE0007,54110317,54110551,235,72
UCE0007-XCE0007,54033984,54034218,235,61
UCE0007-XCE0007,54070784,54071018,235,78
UCE0007-XCE0007,53821227,53821461,235,72
UCE0007-XCE0007,54071988,54072222,235,47
UCE0007-XCE0007,54049796,54050030,235,70
UCE0007-XCE0007,54016719,54016953,235,70
UCE0007-XCE0007,53916138,53916372,235,79
UCE0007-XCE0007,53854146,53854380,235,70
UCE0007-XCE0007,54092315,54092549,235,75
UCE0007-XCE0007,53834755,53834989,235,66
UCE0007-XCE0007,54001719,54001953,235,77
UCE0007-XCE0007,53826185,53826419,235,58
UCE0007-XCE0007,53756878,53757112,235,70
UCE0007-XCE0007,53774859,53775093,235,67
UCE0007-XCE0007,53844405,53844639,235,70
UCE0007-XCE0007,53817401,53817635,235,92
UCE0007-XCE0007,54074298,54074532,235,63
UCE0007-XCE0007,53921440,53921674,235,58
UCE0007-XCE0007,53952204,53952438,235,75
UCE0007-XCE0007,53777505,53777739,235,68
UCE0007-XCE0007,54004839,54005073,235,75
UCE0007-XCE0007,53777337,53777571,235,63
UCE0007-XCE0007,53835836,53836070,235,69
UCE0007-XCE0007,54056567,54056801,235,76
UCE0007-XCE0007,53921286,53921520,235,68
UCE0007-XCE0007,54087666,54087900,235,72
UCE0007-XCE0007,53948174,53948408,235,68
UCE0007-XCE0007,54057941,54058175,235,62
UCE0007-XCE0007,53916797,53917031,235,82
UCE0007-XCE0007,53832228,53832462,235,72
UCE0007-XCE0007,54008791,54009025,235,71
UCE0007-XCE0007,53890928,53891162,235,80
UCE0007-XCE0007,54053191,54053425,235,73
UCE0007-XCE0007,53943131,53943365,235,73
UCE0007-XCE0007,54023822,54024056,235,67
UCE0007-XCE0007,53964753,53964987,235,71
UCE0007-XCE0007,53907942,53908176,235,64
UCE0007-XCE0007,53973407,53973641,235,79
UCE0007-XCE0007,53980498,53980732,235,75
UCE0007-XCE0007,54108703,54108937,235,90
UCE0007-XCE0007,53937325,53937559,235,78
UCE0007-XCE0007,53879443,53879677,235,67
UCE0007-XCE0007,53807269,53807503,235,72
UCE0007-XCE0007,53930385,53930619,235,68
UCE0007-XCE0007,53900328,53900562,235,72
UCE0007-XCE0007,53877249,53877483,235,70
UCE0007-XCE0007,54003411,54003645,235,77
UCE0007-XCE0007,53764010,53764244,235,58
UCE0007-XCE0007,53984482,53984716,235,76
UCE0007-XCE0007,53703161,53703395,235,0
UCE0007-XCE0007,54132430,54132664,235,54
UCE0007-XCE0007,53986161,53986395,235,55
UCE0007-XCE0007,53791316,53791550,235,60
UCE0007-XCE0007,53895410,53895644,235,67
UCE0007-XCE0007,53992574,53992808,235,78
UCE0007-XCE0007,53936274,53936508,235,67
UCE0007-XCE0007,53889814,53890048,235,66
UCE0007-XCE0007,53887746,53887980,235,73
UCE0007-XCE0007,53896729,53896963,235,68
UCE0007-XCE0007,54027994,54028228,235,67
UCE0007-XCE0007,53925746,53925980,235,68
UCE0007-XCE0007,53880879,53881113,235,53
UCE0007-XCE0007,53719083,53719317,235,0
UCE0007-XCE0007,53793294,53793528,235,67
UCE0007-XCE0007,53981421,53981655,235,79
UCE0007-XCE0007,53713080,53713314,235,0
UCE0007-XCE0007,53829354,53829588,235,79
UCE0007-XCE0007,54157579,54157813,235,0
UCE0007-XCE0007,54090624,54090858,235,75
UCE0007-XCE0007,53717315,53717549,235,0
UCE0007-XCE0007,53783572,53783806,235,70
UCE0007-XCE0007,53740512,53740746,235,72
UCE0007-XCE0007,53747545,53747779,235,82
UCE0007-XCE0007,54027697,54027931,235,57
UCE0007-XCE0007,53884729,53884963,235,66
UCE0007-XCE0007,54017987,54018221,235,63
UCE0007-XCE0007,53725973,53726207,235,0
UCE0007-XCE0007,53835218,53835452,235,69
UCE0007-XCE0007,53940895,53941129,235,79
UCE0007-XCE0007,53820247,53820481,235,69
UCE0007-XCE0007,54028933,54029167,235,63
UCE0007-XCE0007,53875796,53876030,235,64
UCE0007-XCE0007,53898972,53899206,235,66
UCE0007-XCE0007,54018624,54018858,235,71
UCE0007-XCE0007,54005043,54005277,235,72
UCE0007-XCE0007,54085045,54085279,235,78
UCE0007-XCE0007,54018350,54018584,235,71
UCE0007-XCE0007,54008282,54008516,235,60
UCE0007-XCE0007,54065979,54066213,235,64
UCE0007-XCE0007,53720268,53720502,235,0
UCE0007-XCE0007,54003718,54003952,235,85
UCE0007-XCE0007,54084248,54084482,235,59
UCE0007-XCE0007,54150032,54150266,235,82
UCE0007-XCE0007,54006104,54006338,235,75
UCE0007-XCE0007,53828867,53829101,235,67
UCE0007-XCE0007,53824042,53824276,235,68
UCE0007-XCE0007,53853375,53853609,235,58
UCE0007-XCE0007,53910126,53910360,235,72
UCE0007-XCE0007,53787052,53787286,235,68
UCE0007-XCE0007,53764784,53765018,235,71
UCE0007-XCE0007,54088385,54088619,235,71
UCE0007-XCE0007,53913453,53913687,235,71
UCE0007-XCE0007,54097140,54097374,235,82
UCE0007-XCE0007,53843193,53843427,235,67
UCE0007-XCE0007,53864776,53865010,235,76
UCE0007-XCE0007,54063040,54063274,235,62
UCE0007-XCE0007,53966890,53967124,235,53
UCE0007-XCE0007,53974717,53974951,235,60
UCE0007-XCE0007,54147711,54147945,235,79
UCE0007-XCE0007,54053089,54053323,235,67
UCE0007-XCE0007,54148964,54149198,235,63
UCE0007-XCE0007,53854885,53855119,235,80
UCE0007-XCE0007,53843547,53843781,235,58
UCE0007-XCE0007,53836246,53836480,235,64
UCE0007-XCE0007,53836542,53836776,235,62
UCE0007-XCE0007,53938980,53939214,235,71
UCE0007-XCE0007,54038350,54038584,235,68
UCE0007-XCE0007,53729111,53729345,235,0
UCE0007-XCE0007,53926342,53926576,235,82
UCE0007-XCE0007,53788947,53789181,235,77
UCE0007-XCE0007,53736377,53736611,235,69
UCE0007-XCE0007,53816134,53816368,235,67
UCE0007-XCE0007,53913205,53913439,235,51
UCE0007-XCE0007,53899159,53899393,235,67
UCE0007-XCE0007,53801529,53801763,235,62
UCE0007-XCE0007,53857365,53857599,235,74
UCE0007-XCE0007,53955333,53955567,235,79
UCE0007-XCE0007,53853960,53854194,235,77
UCE0007-XCE0007,53768337,53768571,235,64
UCE0007-XCE0007,53964786,53965020,235,71
UCE0007-XCE0007,53922311,53922545,235,81
UCE0007-XCE0007,53911685,53911919,235,78
UCE0007-XCE0007,53816919,53817153,235,70
UCE0007-XCE0007,54133591,54133825,235,71
UCE0007-XCE0007,53924665,53924899,235,58
UCE0007-XCE0007,54108128,54108362,235,61
UCE0007-XCE0007,53866528,53866762,235,68
UCE0007-XCE0007,53901669,53901903,235,85
UCE0007-XCE0007,53813247,53813481,235,65
UCE0007-XCE0007,54047325,54047559,235,67
UCE0007-XCE0007,53817812,53818046,235,74
UCE0007-XCE0007,53961702,53961936,235,73
UCE0007-XCE0007,53746949,53747183,235,72
UCE0007-XCE0007,53731661,53731895,235,0
UCE0007-XCE0007,53916928,53917162,235,70
UCE0007-XCE0007,53777849,53778083,235,65
UCE0007-XCE0007,53814173,53814407,235,62
UCE0007-XCE0007,53989541,53989775,235,66
UCE0007-XCE0007,54076277,54076511,235,114
UCE0007-XCE0007,53921226,53921460,235,63
UCE0007-XCE0007,53853178,53853412,235,90
UCE0007-XCE0007,53831408,53831642,235,59
UCE0007-XCE0007,53770884,53771118,235,64
UCE0007-XCE0007,53883222,53883456,235,67
UCE0007-XCE0007,53823367,53823601,235,62
UCE0007-XCE0007,53769257,53769491,235,75
UCE0007-XCE0007,53953971,53954205,235,68
UCE0007-XCE0007,54074804,54075038,235,62
UCE0007-XCE0007,54143489,54143723,235,77
UCE0007-XCE0007,53893412,53893646,235,77
UCE0007-XCE0007,54154191,54154425,235,70
UCE0007-XCE0007,53736832,53737066,235,89
UCE0007-XCE0007,53877176,53877410,235,71
UCE0007-XCE0007,53801843,53802077,235,51
UCE0007-XCE0007,53927773,53928007,235,65
UCE0007-XCE0007,54084143,54084377,235,54
UCE0007-XCE0007,53907529,53907763,235,65
UCE0007-XCE0007,53774200,53774434,235,60
UCE0007-XCE0007,54026829,54027063,235,71
UCE0007-XCE0007,54136942,54137176,235,63
UCE0007-XCE0007,54128836,54129070,235,72
UCE0007-XCE0007,53912662,53912896,235,70
UCE0007-XCE0007,54065005,54065239,235,68
UCE0007-XCE0007,54051637,54051871,235,66
UCE0007-XCE0007,54056964,54057198,235,70
UCE0007-XCE0007,53922762,53922996,235,83
UCE0007-XCE0007,53813843,53814077,235,64
UCE0007-XCE0007,53811946,53812180,235,67
UCE0007-XCE0007,54107124,54107358,235,59
UCE0007-XCE0007,54049978,54050212,235,72
UCE0007-XCE0007,53752745,53752979,235,77
UCE0007-XCE0007,53792983,53793217,235,72
UCE0007-XCE0007,54157858,54158092,235,0
UCE0007-XCE0007,54053454,54053688,235,77
UCE0007-XCE0007,53784064,53784298,235,79
UCE0007-XCE0007,53805836,53806070,235,69
UCE0007-XCE0007,54153058,54153292,235,68
UCE0007-XCE0007,53918008,53918242,235,60
UCE0007-XCE0007,53850639,53850873,235,88
UCE0007-XCE0007,54047354,54047588,235,74
UCE0007-XCE0007,53729129,53729363,235,0
UCE0007-XCE0007,53959580,53959814,235,57
UCE0007-XCE0007,53800837,53801071,235,75
UCE0007-XCE0007,53922257,53922491,235,83
UCE0007-XCE0007,53875265,53875499,235,72
UCE0007-XCE0007,54080689,54080923,235,71
UCE0007-XCE0007,54132070,54132304,235,63
UCE0007-XCE0007,53953592,53953826,235,70
UCE0007-XCE0007,53831903,53832137,235,60
UCE0007-XCE0007,53785389,53785623,235,74
UCE0007-XCE0007,53792522,53792756,235,49
UCE0007-XCE0007,54150548,54150782,235,78
UCE0007-XCE0007,53995609,53995843,235,74
UCE0007-XCE0007,54138512,54138746,235,69
UCE0007-XCE0007,53989903,53990137,235,69
UCE0007-XCE0007,53872580,53872814,235,78
UCE0007-XCE0007,53885888,53886122,235,91
UCE0007-XCE0007,54130356,54130590,235,62
UCE0007-XCE0007,53992303,53992537,235,80
UCE0007-XCE0007,54155988,54156222,235,86
UCE0007-XCE0007,53922969,53923203,235,81
UCE0007-XCE0007,53748400,53748634,235,67
UCE0007-XCE0007,53948208,53948442,235,64
UCE0007-XCE0007,54081057,54081291,235,68
UCE0007-XCE0007,54073165,54073399,235,71
UCE0007-XCE0007,54156648,54156882,235,0
UCE0007-XCE0007,54025300,54025534,235,78
UCE0007-XCE0007,53864181,53864415,235,70
UCE0007-XCE0007,53857094,53857328,235,65
UCE0007-XCE0007,53709469,53709703,235,0
UCE0007-XCE0007,53917576,53917810,235,73
UCE0007-XCE0007,54007422,54007656,235,58
UCE0007-XCE0007,53890254,53890488,235,86
UCE0007-XCE0007,53896751,53896985,235,62
UCE0007-XCE0007,53958237,53958471,235,62
UCE0007-XCE0007,54069887,54070121,235,72
UCE0007-XCE0007,53823454,53823688,235,57
UCE0007-XCE0007,54014242,54014476,235,79
UCE0007-XCE0007,53970912,53971146,235,68
UCE0007-XCE0007,53949846,53950080,235,51
UCE0007-XCE0007,53851454,53851688,235,65
UCE0007-XCE0007,53872548,53872782,235,75
UCE0007-XCE0007,53867043,53867277,235,70
UCE0007-XCE0007,53748046,53748280,235,65
UCE0007-XCE0007,53741530,53741764,235,57
UCE0007-XCE0007,54050803,54051037,235,68
UCE0007-XCE0007,54086813,54087047,235,63
UCE0007-XCE0007,53819954,53820188,235,75
UCE0007-XCE0007,53871331,53871565,235,86
UCE0007-XCE0007,54049203,54049437,235,66
UCE0007-XCE0007,54120369,54120603,235,58
UCE0007-XCE0007,54072868,54073102,235,74
UCE0007-XCE0007,53856074,53856308,235,75
UCE0007-XCE0007,53838803,53839037,235,73
UCE0007-XCE0007,53823431,53823665,235,56
UCE0007-XCE0007,53804751,53804985,235,71
UCE0007-XCE0007,54025295,54025529,235,76
UCE0007-XCE0007,54144844,54145078,235,71
UCE0007-XCE0007,53996941,53997175,235,69
UCE0007-XCE0007,53837991,53838225,235,63
UCE0007-XCE0007,53907549,53907783,235,69
UCE0007-XCE0007,53840653,53840887,235,74
UCE0007-XCE0007,53841594,53841828,235,55
UCE0007-XCE0007,54042059,54042293,235,75
UCE0007-XCE0007,54001573,54001807,235,80
UCE0007-XCE0007,53894977,53895211,235,63
UCE0007-XCE0007,54084347,54084581,235,69
UCE0007-XCE0007,53919822,53920056,235,58
UCE0007-XCE0007,53768300,53768534,235,66
UCE0007-XCE0007,53971283,53971517,235,71
UCE0007-XCE0007,53712094,53712328,235,0
UCE0007-XCE0007,54048118,54048352,235,74
UCE0007-XCE0007,53882021,53882255,235,73
UCE0007-XCE0007,54029455,54029689,235,75
UCE0007-XCE0007,53862628,53862862,235,63
UCE0007-XCE0007,54005454,54005688,235,88
UCE0007-XCE0007,53803756,53803990,235,65
UCE0007-XCE0007,54125025,54125259,235,73
UCE0007-XCE0007,54056697,54056931,235,69
UCE0007-XCE0007,54140568,54140802,235,80
UCE0007-XCE0007,53753802,53754036,235,77
UCE0007-XCE0007,53982944,53983178,235,67
UCE0007-XCE0007,54079182,54079416,235,31
UCE0007-XCE0007,53803957,53804191,235,59
UCE0007-XCE0007,54093340,54093574,235,69
UCE0007-XCE0007,53769385,53769619,235,65
UCE0007-XCE0007,54090265,54090499,235,73
UCE0007-XCE0007,54061799,54062033,235,64
UCE0007-XCE0007,54120304,54120538,235,57
UCE0007-XCE0007,53971879,53972113,235,70
UCE0007-XCE0007,53947101,53947335,235,58
UCE0007-XCE0007,54145567,54145801,235,88
UCE0007-XCE0007,53748344,53748578,235,66
UCE0007-XCE0007,54115650,54115884,235,80
UCE0007-XCE0007,54114527,54114761,235,72
UCE0007-XCE0007,53715437,53715671,235,0
UCE0007-XCE0007,53842678,53842912,235,68
UCE0007-XCE0007,53972129,53972363,235,62
UCE0007-XCE0007,54006593,54006827,235,84
UCE0007-XCE0007,53968253,53968487,235,60
UCE0007-XCE0007,53808051,53808285,235,77
UCE0007-XCE0007,54120461,54120695,235,63
UCE0007-XCE0007,53853693,53853927,235,66
UCE0007-XCE0007,53777953,53778187,235,60
UCE0007-XCE0007,54081204,54081438,235,59
UCE0007-XCE0007,53959247,53959481,235,68
UCE0007-XCE0007,53899485,53899719,235,68
UCE0007-XCE0007,54130389,54130623,235,64
UCE0007-XCE0007,53773368,53773602,235,93
UCE0007-XCE0007,54002563,54002797,235,72
UCE0007-XCE0007,54076817,54077051,235,54
UCE0007-XCE0007,54086649,54086883,235,73
UCE0007-XCE0007,53715836,53716070,235,0
UCE0007-XCE0007,53815927,53816161,235,65
UCE0007-XCE0007,53790627,53790861,235,54
UCE0007-XCE0007,53762361,53762595,235,65
UCE0007-XCE0007,53804905,53805139,235,74
UCE0007-XCE0007,54072786,54073020,235,69
UCE0007-XCE0007,53999625,53999859,235,78
UCE0007-XCE0007,53810053,53810287,235,83
UCE0007-XCE0007,53926293,53926527,235,82
UCE0007-XCE0007,54035073,54035307,235,73
UCE0007-XCE0007,54131776,54132010,235,64
UCE0007-XCE0007,53721845,53722079,235,0
UCE0007-XCE0007,53773555,53773789,235,61
UCE0007-XCE0007,53867698,53867932,235,66
UCE0007-XCE0007,54058403,54058637,235,76
UCE0007-XCE0007,53883915,53884149,235,58
UCE0007-XCE0007,54119649,54119883,235,72
UCE0007-XCE0007,54019173,54019407,235,76
UCE0007-XCE0007,53971670,53971904,235,76
UCE0007-XCE0007,53820467,53820701,235,68
UCE0007-XCE0007,53739998,53740232,235,69
UCE0007-XCE0007,54133081,54133315,235,67
UCE0007-XCE0007,54129040,54129274,235,70
UCE0007-XCE0007,53971034,53971268,235,76
UCE0007-XCE0007,54118621,54118855,235,79
UCE0007-XCE0007,53711407,53711641,235,0
UCE0007-XCE0007,53796706,53796940,235,65
UCE0007-XCE0007,54120428,54120662,235,64
UCE0007-XCE0007,54070555,54070789,235,62
UCE0007-XCE0007,54009672,54009906,235,73
UCE0007-XCE0007,53966043,53966277,235,61
UCE0007-XCE0007,53971619,53971853,235,72
UCE0007-XCE0007,53898546,53898780,235,72
UCE0007-XCE0007,54096778,54097012,235,67
UCE0007-XCE0007,54110720,54110954,235,69
UCE0007-XCE0007,54009525,54009759,235,73
UCE0007-XCE0007,54155928,54156162,235,95
UCE0007-XCE0007,53733690,53733924,235,0
UCE0007-XCE0007,53909250,53909484,235,66
UCE0007-XCE0007,53744760,53744994,235,72
UCE0007-XCE0007,53985996,53986230,235,53
UCE0007-XCE0007,54023602,54023836,235,67
UCE0007-XCE0007,53704790,53705024,235,0
UCE0007-XCE0007,53722848,53723082,235,0
UCE0007-XCE0007,54148259,54148493,235,82
UCE0007-XCE0007,54085903,54086137,235,71
UCE0007-XCE0007,53890291,53890525,235,83
UCE0007-XCE0007,53804143,53804377,235,60
UCE0007-XCE0007,53911624,53911858,235,76
UCE0007-XCE0007,53731809,53732043,235,0
UCE0007-XCE0007,53819425,53819659,235,75
